AndII    -V036  1 16 15.461 +33 27 13.63 0.591 25.171 0.906 24.352 0.458 25.290 0.983 24.902 0.769 24.339 0.461 RRab    ACS
AndII    -V037  1 16 15.536 +33 27 39.73 0.620 25.017 1.469 24.226 0.696 25.124 1.632 24.771 1.163 24.213 0.695 RRab    ACS
AndII    -V038  1 16 15.572 +33 26 57.12 0.628 25.200 0.619 24.293 0.237 25.342 0.695 24.890 0.491 24.280 0.246 RRab    ACS
AndII    -V039  1 16 15.756 +33 26 39.43 0.613 25.049 0.866 24.231 0.391 25.185 0.992 24.758 0.680 24.190 0.430 RRab    ACS
AndII    -V040  1 16 16.004 +33 26 25.07 0.371 25.079 0.342 24.376 0.276 25.178 0.390 24.840 0.295 24.358 0.280 RRd     ACS
AndII    -V041  1 16 16.063 +33 26 57.67 0.350 24.917 0.696 24.310 0.318 24.997 0.759 24.720 0.561 24.294 0.311 RRc     ACS
AndII    -V042  1 16 16.064 +33 25 37.78 0.361 24.864 0.602 24.254 0.293 24.947 0.669 24.664 0.472 24.243 0.281 RRc     ACS
AndII    -V043  1 16 16.344 +33 26 37.23 0.495 24.991 1.316 24.397 0.674 25.060 1.505 24.852 0.953 24.401 0.612 RRab    ACS
AndII    -V044  1 16 16.467 +33 25 54.91 0.767 24.959 0.471 24.049 0.217 25.111 0.538 24.632 0.355 24.026 0.232 RRab    ACS
AndII    -V045  1 16 16.893 +33 24 54.43 0.669 25.019 0.676 24.153 0.382 25.157 0.746 24.719 0.621 24.142 0.431 RRab    ACS
AndII    -V046  1 16 16.961 +33 24 23.91 0.603 25.006 1.194 24.299 0.411 25.113 1.323 24.774 0.852 24.286 0.415 RRab    ACS
AndII    -V047  1 16 17.002 +33 25 25.99 0.638 25.024 0.651 24.138 0.380 25.158 0.734 24.720 0.543 24.124 0.388 RRab    ACS
AndII    -V048  1 16 17.286 +33 27 21.88 0.707 25.116 0.270 24.186 0.156 25.271 0.303 24.782 0.251 24.173 0.157 RRab    ACS
AndII    -V049  1 16 17.428 +33 26 55.86 0.674 25.037 0.905 24.196 0.329 25.167 1.016 24.750 0.676 24.178 0.333 RRab    ACS
AndII    -V050  1 16 17.490 +33 24 23.51 0.357 24.941 0.577 24.310 0.328 25.028 0.628 24.728 0.482 24.290 0.331 RRc     ACS
AndII    -V051  1 16 17.721 +33 27 09.14 0.604 25.159 0.823 24.291 0.385 25.293 0.908 24.857 0.678 24.277 0.392 RRab    ACS
AndII    -V052  1 16 17.977 +33 24 33.24 0.338 24.773 0.482 24.248 0.256 24.841 0.524 24.608 0.386 24.234 0.250 RRc     ACS
AndII    -V053  1 16 18.093 +33 25 04.14 0.293 24.824 0.450 24.308 0.239 24.893 0.474 24.652 0.391 24.300 0.215 RRc     ACS
AndII    -V054  1 16 18.606 +33 24 57.24 0.479 24.947 1.592 24.345 0.867 25.040 1.714 24.732 1.371 24.330 0.871 RRab    ACS
AndII    -V055  1 16 18.649 +33 25 29.88 0.607 25.090 0.679 24.235 0.401 25.075 1.091 24.742 0.633 24.209 0.362 RRab    ACS
AndII    -V056  1 16 18.687 +33 24 53.94 0.575 24.948 1.109 24.191 0.634 25.055 1.209 24.691 0.948 24.175 0.639 RRab    ACS
AndII    -V057  1 16 18.726 +33 26 42.03 0.536 25.080 1.320 24.363 0.691 25.187 1.446 24.842 0.981 24.349 0.687 RRab    ACS
AndII    -V058  1 16 18.738 +33 25 51.54 0.544 25.127 0.815 24.391 0.452 25.242 0.898 24.875 0.656 24.378 0.451 RRab    ACS
AndII    -V059  1 16 19.146 +33 26 06.98 0.749 25.018 0.508 24.135 0.252 25.160 0.556 24.707 0.407 24.115 0.220 RRab    ACS
AndII    -V060  1 16 19.284 +33 26 57.21 0.689 25.050 0.825 24.192 0.361 25.179 0.916 24.759 0.677 24.177 0.370 RRab    ACS
AndII    -V061  1 16 19.413 +33 24 47.40 0.668 24.880 1.120 24.109 0.530 24.992 1.233 24.629 0.916 24.095 0.533 RRab    ACS
AndII    -V062  1 16 19.520 +33 25 54.03 0.570 25.054 1.213 24.276 0.554 25.168 1.325 24.793 1.005 24.262 0.558 RRab    ACS
AndII    -V063  1 16 19.531 +33 26 54.52 0.619 25.101 0.671 24.218 0.386 25.234 0.749 24.796 0.533 24.205 0.397 RRab    ACS
AndII    -V064  1 16 19.871 +33 26 35.63 0.692 25.042 0.851 24.178 0.401 25.176 0.947 24.747 0.687 24.165 0.413 RRab    ACS
AndII    -V065  1 16 19.960 +33 25 28.42 0.375 25.005 0.555 24.281 0.246 25.110 0.617 24.756 0.446 24.263 0.246 RRd     ACS
AndII    -V066  1 16 19.966 +33 24 33.93 0.519 24.986 1.416 24.257 0.700 25.092 1.532 24.736 1.113 24.243 0.702 RRab    ACS
AndII    -V067  1 16 20.094 +33 25 48.83 0.628 25.167 0.459 24.247 0.290 25.345 0.537 24.824 0.388 24.232 0.263 RRab    ACS
AndII    -V068  1 16 20.098 +33 27 01.44 0.547 25.123 0.736 24.333 0.422 25.240 0.814 24.854 0.598 24.319 0.435 RRab    ACS
AndII    -V069  1 16 20.196 +33 27 21.74 0.577 25.137 1.050 24.358 0.511 25.259 1.133 24.863 0.902 24.344 0.514 RRab    ACS
AndII    -V070  1 16 20.207 +33 27 38.57 0.330 24.932 0.216 24.403 0.072 25.004 0.247 24.755 0.150 24.386 0.079 RRc     ACS
AndII    -V071  1 16 20.246 +33 26 13.46 0.543 25.081 1.036 24.334 0.517 25.180 1.135 24.845 0.954 24.319 0.465 RRab    ACS
AndII    -V072  1 16 20.253 +33 25 00.25 0.574 25.021 0.863 24.248 0.518 25.137 0.960 24.755 0.692 24.233 0.525 RRab    ACS
AndII    -V073  1 16 20.260 +33 24 33.55 0.309 24.785 0.431 24.275 0.221 24.854 0.460 24.611 0.362 24.260 0.216 RRc     ACS
AndII    -V074  1 16 20.275 +33 24 55.17 0.597 25.016 0.631 24.197 0.272 25.138 0.709 24.743 0.452 24.181 0.278 RRab    ACS
AndII    -V075  1 16 20.370 +33 25 31.75 0.533 25.082 1.215 24.307 0.835 25.192 1.310 24.822 1.021 24.290 0.836 RRab    ACS
AndII    -V076  1 16 20.370 +33 25 46.35 0.284 24.922 0.384 24.396 0.163 24.998 0.411 24.735 0.332 24.381 0.155 RRc     ACS
AndII    -V077  1 16 20.424 +33 25 05.02 0.614 25.022 0.811 24.228 0.400 25.133 0.918 24.734 0.730 24.193 0.481 RRab    ACS
AndII    -V078  1 16 20.429 +33 25 16.85 0.586 25.040 0.984 24.230 0.510 25.156 1.095 24.773 0.807 24.216 0.519 RRab    ACS
AndII    -V079  1 16 20.452 +33 24 33.20 0.582 24.823 1.358 24.116 0.840 24.918 1.475 24.601 1.122 24.101 0.840 RRab    ACS
AndII    -V080  1 16 20.487 +33 26 11.83 0.370 24.918 0.632 24.252 0.324 25.032 0.695 24.657 0.506 24.233 0.319 RRd     ACS
AndII    -V081  1 16 20.518 +33 26 37.02 0.580 25.079 1.135 24.318 0.554 25.193 1.235 24.814 0.959 24.303 0.563 RRab    ACS
AndII    -V082  1 16 20.556 +33 27 31.48 0.542 25.179 0.995 24.386 0.468 25.301 1.121 24.912 0.784 24.372 0.476 RRab    ACS
AndII    -V083  1 16 20.557 +33 27 01.54 0.881 23.872 1.274 23.166 0.641 23.987 1.378 23.619 1.055 23.117 0.583 AC      ACS
AndII    -V084  1 16 20.576 +33 25 30.59 0.627 25.146 0.724 24.243 0.317 25.330 0.892 24.787 0.471 24.229 0.326 RRab    ACS
AndII    -V085  1 16 20.588 +33 25 56.07 0.364 25.043 0.417 24.347 0.291 25.145 0.443 24.805 0.384 24.330 0.294 RRc     ACS
AndII    -V086  1 16 20.672 +33 26 54.50 0.515 25.122 0.920 24.408 0.455 25.224 1.015 24.877 0.735 24.392 0.454 RRab    ACS
