AndXVI   -V001  0 59 24.386 +32 22 33.16 0.622 25.459 1.142 24.642 0.555 25.584 1.281 25.173 0.912 24.627 0.571 M31-RRL ACS
AndXVI   -V002  0 59 25.335 +32 22 16.10 0.358 24.563 0.624 23.877 0.402 24.671 0.692 24.306 0.484 23.857 0.394 RRc     ACS
AndXVI   -V003  0 59 27.972 +32 22 57.58 0.389 24.560 0.552 23.791 0.374 24.667 0.612 24.313 0.445 23.774 0.375 RRc     ACS
AndXVI   -V004  0 59 29.434 +32 22 25.90 0.350 24.580 0.520 23.900 0.346 24.682 0.547 24.346 0.467 23.882 0.347 RRc     ACS
AndXVI   -V005  0 59 30.846 +32 22 14.01 0.617 24.603 0.922 23.756 0.581 24.734 0.992 24.335 0.759 23.741 0.586 RRab    ACS
AndXVI   -V006  0 59 34.271 +32 21 59.44 0.640 24.594 1.199 23.746 0.657 24.725 1.296 24.280 0.894 23.730 0.671 RRab    ACS
AndXVI   -V007  0 59 36.072 +32 23 16.35 0.392 24.606 0.456 23.877 0.227 24.715 0.500 24.352 0.388 23.858 0.231 RRc     ACS
AndXVI   -V008  0 59 37.515 +32 22 10.10 0.289 24.669 0.298 24.163 0.198 24.738 0.312 24.495 0.264 24.147 0.195 RRc     ACS
AndXVI   -V009  0 59 38.101 +32 23 15.78 0.651 24.610 0.663 23.785 0.424 24.737 0.712 24.324 0.589 23.769 0.430 RRab    ACS
