WFC3 00 35 51.5 +36 25 48.5 icnb13cvq_flc.fits 2014 11 24 11 42 48 F814W  1103
WFC3 00 35 51.5 +36 25 48.5 icnb13czq_flc.fits 2014 11 24 12 03 45 F475W  1389
WFC3 00 35 51.5 +36 25 48.5 icnb14djq_flc.fits 2014 11 24 15 06 11 F475W  1308
WFC3 00 35 51.5 +36 25 48.5 icnb14dkq_flc.fits 2014 11 24 15 30 27 F814W  1046
WFC3 00 35 51.5 +36 25 48.5 icnb14doq_flc.fits 2014 11 24 16 38 18 F814W  1103
WFC3 00 35 51.5 +36 25 48.5 icnb14dsq_flc.fits 2014 11 24 16 59 15 F475W  1389
WFC3 00 35 51.5 +36 25 48.5 icnb15g9q_flc.fits 2014 11 25 05 25 55 F475W  1308
WFC3 00 35 51.5 +36 25 48.5 icnb15gaq_flc.fits 2014 11 25 05 50 11 F814W  1046
WFC3 00 35 51.5 +36 25 48.5 icnb15geq_flc.fits 2014 11 25 06 49 40 F814W  1103
WFC3 00 35 51.5 +36 25 48.5 icnb15giq_flc.fits 2014 11 25 07 10 37 F475W  1389
WFC3 00 35 51.5 +36 25 48.5 icnb16ktq_flc.fits 2014 11 26 03 43 01 F475W  1308
WFC3 00 35 51.5 +36 25 48.5 icnb16kuq_flc.fits 2014 11 26 04 07 17 F814W  1046
WFC3 00 35 51.5 +36 25 48.5 icnb16kzq_flc.fits 2014 11 26 05 07 31 F814W  1103
WFC3 00 35 51.5 +36 25 48.5 icnb16l3q_flc.fits 2014 11 26 05 28 28 F475W  1389
WFC3 00 35 51.5 +36 25 48.5 icnb17n2q_flc.fits 2014 11 26 11 40 33 F475W  1308
WFC3 00 35 51.5 +36 25 48.5 icnb17n3q_flc.fits 2014 11 26 12 04 49 F814W  1046
WFC3 00 35 51.5 +36 25 48.5 icnb17nlq_flc.fits 2014 11 26 13 05 17 F814W  1103
WFC3 00 35 51.5 +36 25 48.5 icnb17npq_flc.fits 2014 11 26 13 26 14 F475W  1389
WFC3 00 35 51.5 +36 25 48.5 icnb18q8q_flc.fits 2014 11 27 05 11 35 F475W  1308
