ACS  00 45 42.8 +38 02 22.8 jcnb01lyq_flc.fits 2015 09 01 09 56 05 F475W  1264
ACS  00 45 42.8 +38 02 22.8 jcnb01m1q_flc.fits 2015 09 01 10 20 06 F814W  1002
ACS  00 45 42.8 +38 02 22.8 jcnb01m3q_flc.fits 2015 09 01 11 24 32 F814W  1086
ACS  00 45 42.8 +38 02 22.8 jcnb01m7q_flc.fits 2015 09 01 11 45 36 F475W  1372
ACS  00 45 42.8 +38 02 22.8 jcnb02mtq_flc.fits 2015 09 01 16 17 43 F475W  1264
ACS  00 45 42.8 +38 02 22.8 jcnb02mwq_flc.fits 2015 09 01 16 41 44 F814W  1002
ACS  00 45 42.8 +38 02 22.8 jcnb02myq_flc.fits 2015 09 01 17 46 14 F814W  1086
ACS  00 45 42.8 +38 02 22.8 jcnb02n2q_flc.fits 2015 09 01 18 07 18 F475W  1372
ACS  00 45 42.8 +38 02 22.8 jcnb03rsq_flc.fits 2015 09 02 09 47 17 F475W  1264
ACS  00 45 42.8 +38 02 22.8 jcnb03rvq_flc.fits 2015 09 02 10 11 18 F814W  1002
ACS  00 45 42.8 +38 02 22.8 jcnb03rxq_flc.fits 2015 09 02 11 15 54 F814W  1086
ACS  00 45 42.8 +38 02 22.8 jcnb03s1q_flc.fits 2015 09 02 11 36 58 F475W  1372
ACS  00 45 42.8 +38 02 22.8 jcnb04sfq_flc.fits 2015 09 02 16 08 57 F475W  1264
ACS  00 45 42.8 +38 02 22.8 jcnb04siq_flc.fits 2015 09 02 16 32 58 F814W  1002
ACS  00 45 42.8 +38 02 22.8 jcnb04skq_flc.fits 2015 09 02 17 37 36 F814W  1086
ACS  00 45 42.8 +38 02 22.8 jcnb04soq_flc.fits 2015 09 02 17 58 40 F475W  1372
ACS  00 45 42.8 +38 02 22.8 jcnb05uwq_flc.fits 2015 09 03 06 27 39 F475W  1264
ACS  00 45 42.8 +38 02 22.8 jcnb05uzq_flc.fits 2015 09 03 06 51 40 F814W  1002
ACS  00 45 42.8 +38 02 22.8 jcnb05v1q_flc.fits 2015 09 03 07 56 22 F814W  1086
ACS  00 45 42.8 +38 02 22.8 jcnb05v5q_flc.fits 2015 09 03 08 17 26 F475W  1372
ACS  00 45 42.8 +38 02 22.8 jcnb06wcq_flc.fits 2015 09 03 19 10 56 F475W  1264
ACS  00 45 42.8 +38 02 22.8 jcnb06wfq_flc.fits 2015 09 03 19 34 57 F814W  1002
ACS  00 45 42.8 +38 02 22.8 jcnb06whq_flc.fits 2015 09 03 20 42 43 F814W  1086
ACS  00 45 42.8 +38 02 22.8 jcnb06wlq_flc.fits 2015 09 03 21 03 47 F475W  1372
ACS  00 45 42.8 +38 02 22.8 jcnb07a1q_flc.fits 2015 09 04 09 44 09 F475W  1372
ACS  00 45 42.8 +38 02 22.8 jcnb07zrq_flc.fits 2015 09 04 07 54 13 F475W  1264
ACS  00 45 42.8 +38 02 22.8 jcnb07zuq_flc.fits 2015 09 04 08 18 15 F814W  1002
ACS  00 45 42.8 +38 02 22.8 jcnb07zwq_flc.fits 2015 09 04 09 23 05 F814W  1086
ACS  00 45 42.8 +38 02 22.8 jcnb08bfq_flc.fits 2015 09 04 12 40 28 F475W  1264
ACS  00 45 42.8 +38 02 22.8 jcnb08biq_flc.fits 2015 09 04 13 04 29 F814W  1002
ACS  00 45 42.8 +38 02 22.8 jcnb08bkq_flc.fits 2015 09 04 14 09 21 F814W  1086
ACS  00 45 42.8 +38 02 22.8 jcnb08boq_flc.fits 2015 09 04 14 30 25 F475W  1372
ACS  00 45 42.8 +38 02 22.8 jcnb09f6q_flc.fits 2015 09 05 10 56 14 F475W  1264
ACS  00 45 42.8 +38 02 22.8 jcnb09f9q_flc.fits 2015 09 05 11 20 15 F814W  1002
ACS  00 45 42.8 +38 02 22.8 jcnb09fqq_flc.fits 2015 09 05 12 25 10 F814W  1086
ACS  00 45 42.8 +38 02 22.8 jcnb09fuq_flc.fits 2015 09 05 12 46 14 F475W  1372
ACS  00 45 42.8 +38 02 22.8 jcnb10g6q_flc.fits 2015 09 05 15 42 28 F475W  1264
ACS  00 45 42.8 +38 02 22.8 jcnb10g9q_flc.fits 2015 09 05 16 06 29 F814W  1002
ACS  00 45 42.8 +38 02 22.8 jcnb10gcq_flc.fits 2015 09 05 17 11 25 F814W  1086
ACS  00 45 42.8 +38 02 22.8 jcnb10ggq_flc.fits 2015 09 05 17 32 29 F475W  1372
ACS  00 45 42.8 +38 02 22.8 jcnb11k1q_flc.fits 2015 09 06 15 33 39 F475W  1264
ACS  00 45 42.8 +38 02 22.8 jcnb11k4q_flc.fits 2015 09 06 15 57 40 F814W  1002
ACS  00 45 42.8 +38 02 22.8 jcnb11keq_flc.fits 2015 09 06 17 02 41 F814W  1086
ACS  00 45 42.8 +38 02 22.8 jcnb11kiq_flc.fits 2015 09 06 17 23 45 F475W  1372
WFC3 00 45 14.2 +38 00 03.0 icnb01lzq_flc.fits 2015 09 01 09 55 10 F475W  1308
WFC3 00 45 14.2 +38 00 03.0 icnb01m0q_flc.fits 2015 09 01 10 19 26 F814W  1046
WFC3 00 45 14.2 +38 00 03.0 icnb01m4q_flc.fits 2015 09 01 11 24 27 F814W  1103
WFC3 00 45 14.2 +38 00 03.0 icnb01m8q_flc.fits 2015 09 01 11 45 24 F475W  1389
WFC3 00 45 14.2 +38 00 03.0 icnb02muq_flc.fits 2015 09 01 16 16 48 F475W  1308
WFC3 00 45 14.2 +38 00 03.0 icnb02mvq_flc.fits 2015 09 01 16 41 04 F814W  1046
WFC3 00 45 14.2 +38 00 03.0 icnb02mzq_flc.fits 2015 09 01 17 46 09 F814W  1103
WFC3 00 45 14.2 +38 00 03.0 icnb02n3q_flc.fits 2015 09 01 18 07 06 F475W  1389
WFC3 00 45 14.2 +38 00 03.0 icnb03rtq_flc.fits 2015 09 02 09 46 22 F475W  1308
WFC3 00 45 14.2 +38 00 03.0 icnb03ruq_flc.fits 2015 09 02 10 10 38 F814W  1046
WFC3 00 45 14.2 +38 00 03.0 icnb03ryq_flc.fits 2015 09 02 11 15 49 F814W  1103
WFC3 00 45 14.2 +38 00 03.0 icnb03s2q_flc.fits 2015 09 02 11 36 46 F475W  1389
WFC3 00 45 14.2 +38 00 03.0 icnb04sgq_flc.fits 2015 09 02 16 08 02 F475W  1308
WFC3 00 45 14.2 +38 00 03.0 icnb04shq_flc.fits 2015 09 02 16 32 18 F814W  1046
WFC3 00 45 14.2 +38 00 03.0 icnb04slq_flc.fits 2015 09 02 17 37 31 F814W  1103
WFC3 00 45 14.2 +38 00 03.0 icnb04spq_flc.fits 2015 09 02 17 58 28 F475W  1389
WFC3 00 45 14.2 +38 00 03.0 icnb05uxq_flc.fits 2015 09 03 06 26 44 F475W  1308
WFC3 00 45 14.2 +38 00 03.0 icnb05uyq_flc.fits 2015 09 03 06 51 00 F814W  1046
WFC3 00 45 14.2 +38 00 03.0 icnb05v2q_flc.fits 2015 09 03 07 56 17 F814W  1103
WFC3 00 45 14.2 +38 00 03.0 icnb05v6q_flc.fits 2015 09 03 08 17 14 F475W  1389
WFC3 00 45 14.2 +38 00 03.0 icnb06wdq_flc.fits 2015 09 03 19 10 01 F475W  1308
WFC3 00 45 14.2 +38 00 03.0 icnb06weq_flc.fits 2015 09 03 19 34 17 F814W  1046
WFC3 00 45 14.2 +38 00 03.0 icnb06wiq_flc.fits 2015 09 03 20 42 38 F814W  1103
WFC3 00 45 14.2 +38 00 03.0 icnb06wmq_flc.fits 2015 09 03 21 03 35 F475W  1389
WFC3 00 45 14.2 +38 00 03.0 icnb07a2q_flc.fits 2015 09 04 09 43 57 F475W  1389
WFC3 00 45 14.2 +38 00 03.0 icnb07zsq_flc.fits 2015 09 04 07 53 19 F475W  1308
WFC3 00 45 14.2 +38 00 03.0 icnb07ztq_flc.fits 2015 09 04 08 17 35 F814W  1046
WFC3 00 45 14.2 +38 00 03.0 icnb07zxq_flc.fits 2015 09 04 09 23 00 F814W  1103
WFC3 00 45 14.2 +38 00 03.0 icnb08bgq_flc.fits 2015 09 04 12 39 33 F475W  1308
WFC3 00 45 14.2 +38 00 03.0 icnb08bhq_flc.fits 2015 09 04 13 03 49 F814W  1046
WFC3 00 45 14.2 +38 00 03.0 icnb08blq_flc.fits 2015 09 04 14 09 16 F814W  1103
WFC3 00 45 14.2 +38 00 03.0 icnb08bpq_flc.fits 2015 09 04 14 30 13 F475W  1389
WFC3 00 45 14.2 +38 00 03.0 icnb09f7q_flc.fits 2015 09 05 10 55 19 F475W  1308
WFC3 00 45 14.2 +38 00 03.0 icnb09f8q_flc.fits 2015 09 05 11 19 35 F814W  1046
WFC3 00 45 14.2 +38 00 03.0 icnb09frq_flc.fits 2015 09 05 12 25 05 F814W  1103
WFC3 00 45 14.2 +38 00 03.0 icnb09fvq_flc.fits 2015 09 05 12 46 02 F475W  1389
WFC3 00 45 14.2 +38 00 03.0 icnb10g7q_flc.fits 2015 09 05 15 41 33 F475W  1308
WFC3 00 45 14.2 +38 00 03.0 icnb10g8q_flc.fits 2015 09 05 16 05 49 F814W  1046
WFC3 00 45 14.2 +38 00 03.0 icnb10gdq_flc.fits 2015 09 05 17 11 20 F814W  1103
WFC3 00 45 14.2 +38 00 03.0 icnb10ghq_flc.fits 2015 09 05 17 32 17 F475W  1389
WFC3 00 45 14.2 +38 00 03.0 icnb11k2q_flc.fits 2015 09 06 15 32 44 F475W  1308
WFC3 00 45 14.2 +38 00 03.0 icnb11k3q_flc.fits 2015 09 06 15 57 00 F814W  1046
WFC3 00 45 14.2 +38 00 03.0 icnb11kfq_flc.fits 2015 09 06 17 02 36 F814W  1103
WFC3 00 45 14.2 +38 00 03.0 icnb11kjq_flc.fits 2015 09 06 17 23 33 F475W  1389
