AndXV    -V005 56919.555350 24.534 0.076 56919.539065 24.116 0.068
AndXV    -V005 56919.678374 25.212 0.056 56919.693537 24.431 0.057
AndXV    -V005 56919.754476 25.477 0.052 56919.738191 24.497 0.048
AndXV    -V005 56919.877581 25.724 0.066 56919.892743 24.779 0.068
AndXV    -V005 56919.953659 25.750 0.062 56919.937374 24.751 0.053
AndXV    -V005 56920.541683 25.601 0.049 56920.556846 24.799 0.065
AndXV    -V005 56920.617634 25.404 0.044 56920.601349 24.878 0.086
AndXV    -V005 56920.740890 25.062 0.037 56920.756052 24.546 0.057
AndXV    -V005 56920.816829 25.339 0.042 56920.800544 24.559 0.049
AndXV    -V005 56920.883382 25.680 0.058 56920.867293 24.692 0.065
AndXV    -V006 56917.486432 25.009 0.055 56917.501594 24.340 0.044
AndXV    -V006 56917.564258 25.026 0.041 56917.547973 24.413 0.074
AndXV    -V006 56918.682087 25.025 0.051 56918.697250 24.518 0.057
AndXV    -V006 56918.758837 25.272 0.055 56918.742552 24.517 0.137
AndXV    -V006 56918.881259 25.630 0.063 56918.896422 24.804 0.046
AndXV    -V006 56918.957951 25.078 0.086 56918.941666 24.572 0.062
AndXV    -V006 56919.476714 25.206 0.054 56919.491877 24.531 0.043
AndXV    -V006 56919.555350 25.415 0.038 56919.539065 24.711 0.065
AndXV    -V006 56919.678374 25.312 0.036 56919.693537 24.572 0.064
AndXV    -V006 56919.754476 24.987 0.048 56919.738191 24.435 0.055
AndXV    -V006 56919.877581 25.317 0.036 56919.892743 24.692 0.046
AndXV    -V006 56919.953659 25.551 0.052 56919.937374 24.760 0.061
AndXV    -V006 56920.541683 24.986 0.022 56920.556846 24.477 0.053
AndXV    -V006 56920.617634 25.255 0.044 56920.601349 24.583 0.042
AndXV    -V006 56920.740890 25.599 0.063 56920.756052 24.386 0.233
AndXV    -V006 56920.816829 25.206 0.040 56920.800544 24.676 0.054
AndXV    -V006 56920.883382 24.991 0.067 56920.867293 24.402 0.058
AndXV    -V007 56917.486432 25.483 0.073 56917.501594 24.508 0.073
AndXV    -V007 56917.564258 25.434 0.079 56917.547973 24.601 0.067
