V076,---,---,9.999,---,---,9.999,57800.6744,20.477,0.058
V076,---,---,9.999,---,---,9.999,57800.6784,20.462,0.044
V076,---,---,9.999,---,---,9.999,57800.6824,20.473,0.055
V076,---,---,9.999,---,---,9.999,57800.6864,20.532,0.06
V076,---,---,9.999,---,---,9.999,57800.6904,20.484,0.058
V076,---,---,9.999,---,---,9.999,57800.6945,20.537,0.061
V076,---,---,9.999,---,---,9.999,57800.6985,20.63,0.06
V076,---,---,9.999,---,---,9.999,57800.7026,20.524,0.059
V076,---,---,9.999,---,---,9.999,57800.7066,20.707,0.075
V076,---,---,9.999,---,---,9.999,57800.7106,20.631,0.07
V076,---,---,9.999,---,---,9.999,57800.7146,20.482,0.071
V076,---,---,9.999,---,---,9.999,57800.7186,20.604,0.069
V077,57538.373,21.095,0.226,57538.4276,20.922,0.026,57538.4312,20.33,0.052
V077,57538.4249,21.337,0.028,57540.4067,21.17,0.032,57540.4102,20.395,0.048
V077,57539.428,20.792,0.023,57540.4395,21.166,0.031,57540.4137,20.49,0.057
V077,57540.4039,21.704,0.042,57541.403,20.786,0.023,57540.443,20.543,0.044
V077,57540.4368,21.628,0.036,57541.4296,20.863,0.019,57541.4077,20.223,0.023
V077,57541.4002,21.09,0.026,57847.4935,20.963,0.039,57541.4269,20.252,0.029
V077,57541.4324,21.213,0.028,57847.505,20.943,0.038,57781.6373,20.073,0.029
V077,57781.6234,20.993,0.02,57847.5247,21.093,0.04,57781.6801,20.108,0.022
V077,57781.6678,20.728,0.013,57847.5465,21.12,0.046,57781.6968,20.122,0.02
V077,57781.6848,20.813,0.014,57847.5664,21.174,0.05,57781.714,20.121,0.018
V077,57781.7017,20.877,0.014,57847.5873,21.112,0.039,57781.73,20.177,0.021
V077,57781.719,20.951,0.014,57847.6049,21.194,0.042,57781.7525,20.226,0.053
V077,57781.7395,21.007,0.016,57848.4812,20.455,0.029,57782.6171,20.437,0.038
V077,57781.757,21.096,0.02,57848.4992,20.385,0.033,57782.6321,20.465,0.028
V077,57782.6106,21.519,0.031,57848.5345,20.612,0.038,57782.6459,20.428,0.042
V077,57782.6235,21.57,0.032,57848.5526,20.763,0.035,57782.6573,20.476,0.035
V077,57782.6381,21.579,0.024,57848.5747,20.748,0.041,57782.6688,20.526,0.03
V077,57782.6502,21.603,0.027,57848.594,20.73,0.038,57782.6802,20.445,0.029
V077,57782.6616,21.568,0.02,57849.4671,21.124,0.087,57782.6917,20.493,0.033
V077,57782.6731,21.559,0.023,57849.4869,21.044,0.076,57782.7031,20.488,0.032
V077,57782.6845,21.536,0.019,57849.5126,21.255,0.086,57782.7145,20.464,0.031
V077,57782.6959,21.521,0.02,57849.5337,21.206,0.09,57782.726,20.512,0.031
V077,57782.7073,21.511,0.018,57849.5537,20.919,0.074,57782.7374,20.453,0.026
V077,57782.7188,21.465,0.02,57849.5724,21.053,0.09,57782.7488,20.45,0.032
V077,57782.7303,21.461,0.021,57849.591,21.085,0.101,57782.7605,20.497,0.046
V077,57782.7417,21.451,0.022,---,---,9.999,57782.7719,20.505,0.048
V077,57782.7533,21.495,0.023,---,---,9.999,57800.5651,20.568,0.076
V077,57782.7648,21.484,0.031,---,---,9.999,57800.5723,20.565,0.069
V077,57847.4876,21.405,0.067,---,---,9.999,57800.5763,20.496,0.064
V077,57847.4975,21.493,0.067,---,---,9.999,57800.5803,20.637,0.068
V077,57847.5013,21.384,0.055,---,---,9.999,57800.5843,20.589,0.05
V077,57847.5208,21.463,0.069,---,---,9.999,57800.5884,20.535,0.056
V077,57847.5425,21.557,0.071,---,---,9.999,57800.5924,20.641,0.06
V077,57847.5625,21.448,0.067,---,---,9.999,57800.5964,20.569,0.058
V077,57847.5833,21.519,0.064,---,---,9.999,57800.6004,20.456,0.058
V077,57847.601,21.582,0.045,---,---,9.999,57800.6044,20.497,0.057
V077,57848.4773,20.723,0.033,---,---,9.999,57800.6085,20.47,0.067
V077,57848.4952,20.78,0.05,---,---,9.999,57800.6141,20.355,0.044
V077,57848.513,20.719,0.049,---,---,9.999,57800.6182,20.281,0.045
V077,57848.5305,20.871,0.048,---,---,9.999,57800.6222,20.197,0.045
V077,57848.5487,20.99,0.051,---,---,9.999,57800.6262,20.24,0.045
V077,57848.5707,21.026,0.057,---,---,9.999,57800.6302,20.223,0.05
V077,57848.59,20.998,0.053,---,---,9.999,57800.6342,20.262,0.051
V077,57849.4631,21.73,0.182,---,---,9.999,57800.6382,20.225,0.052
V077,57849.483,21.573,0.141,---,---,9.999,57800.6422,20.147,0.041
V077,57849.5086,21.655,0.154,---,---,9.999,57800.6462,20.146,0.041
V077,57849.5298,21.741,0.181,---,---,9.999,57800.6503,20.194,0.046
V077,57849.5497,21.667,0.175,---,---,9.999,57800.6543,20.083,0.05
V077,57849.5685,21.436,0.146,---,---,9.999,57800.6583,20.064,0.039
V077,57849.587,21.507,0.156,---,---,9.999,57800.6623,20.087,0.033
V077,---,---,9.999,---,---,9.999,57800.6663,20.082,0.039
V077,---,---,9.999,---,---,9.999,57800.6703,20.034,0.04
V077,---,---,9.999,---,---,9.999,57800.6744,20.06,0.043
V077,---,---,9.999,---,---,9.999,57800.6784,20.053,0.033
V077,---,---,9.999,---,---,9.999,57800.6824,20.211,0.049
V077,---,---,9.999,---,---,9.999,57800.6864,20.051,0.047
V077,---,---,9.999,---,---,9.999,57800.6904,20.099,0.055
V077,---,---,9.999,---,---,9.999,57800.6945,20.115,0.053
V077,---,---,9.999,---,---,9.999,57800.6985,20.113,0.042
V077,---,---,9.999,---,---,9.999,57800.7026,20.135,0.055
V077,---,---,9.999,---,---,9.999,57800.7066,20.162,0.056
V077,---,---,9.999,---,---,9.999,57800.7106,20.147,0.051
V077,---,---,9.999,---,---,9.999,57800.7146,20.155,0.057
V077,---,---,9.999,---,---,9.999,57800.7186,20.124,0.052
V078,57538.373,21.267,0.282,57538.4276,20.763,0.02,57538.4312,20.351,0.052
V078,57538.4249,21.082,0.025,57540.4067,20.983,0.025,57540.4102,20.345,0.041
V078,57539.428,21.669,0.048,57540.4395,20.996,0.025,57540.4137,20.359,0.047
V078,57540.4039,21.433,0.03,57541.403,20.907,0.022,57540.443,20.398,0.04
V078,57540.4368,21.415,0.035,57541.4296,20.797,0.027,57541.4077,20.379,0.034
V078,57541.4002,21.321,0.027,57847.4935,21.095,0.04,57541.4269,20.371,0.029
V078,57541.4324,21.145,0.026,57847.505,21.112,0.036,57781.6373,20.104,0.03
V078,57781.6234,20.771,0.016,57847.5247,21.21,0.043,57781.6801,20.237,0.022
V078,57781.6678,20.993,0.014,57847.5465,21.153,0.048,57781.6968,20.269,0.02
V078,57781.6848,21.057,0.014,57847.5664,21.202,0.052,57781.714,20.298,0.019
V078,57781.7017,21.097,0.013,57847.5873,21.214,0.036,57781.73,20.298,0.022
V078,57781.719,21.199,0.014,57847.6049,21.264,0.04,57781.7525,20.32,0.028
V078,57781.7395,21.254,0.015,57848.4812,20.755,0.031,57782.6171,20.579,0.039
V078,57781.757,21.261,0.017,57848.4992,20.729,0.041,57782.6321,20.619,0.039
V078,57782.6106,21.69,0.035,57848.5345,20.834,0.043,57782.6459,20.564,0.032
V078,57782.6235,21.676,0.031,57848.5526,20.847,0.041,57782.6573,20.527,0.027
V078,57782.6381,21.696,0.032,57848.5747,20.969,0.049,57782.6688,20.657,0.029
V078,57782.6502,21.678,0.024,57848.594,20.923,0.043,57782.6802,20.582,0.025
V078,57782.6616,21.668,0.021,57849.4671,21.324,0.102,57782.6917,20.536,0.024
V078,57782.6731,21.675,0.021,57849.4869,21.202,0.089,57782.7031,20.544,0.03
V078,57782.6845,21.616,0.022,57849.5126,21.31,0.1,57782.7145,20.653,0.031
V078,57782.6959,21.616,0.023,57849.5337,21.178,0.098,57782.726,20.647,0.03
V078,57782.7073,21.708,0.024,57849.5537,21.122,0.084,57782.7374,20.667,0.035
V078,57782.7188,21.732,0.021,57849.5724,21.148,0.101,57782.7488,20.637,0.041
V078,57782.7303,21.776,0.025,57849.591,20.939,0.092,57782.7605,20.691,0.048
V078,57782.7417,21.752,0.026,---,---,9.999,57782.7719,20.495,0.048
V078,57782.7533,21.729,0.023,---,---,9.999,57800.5651,20.442,0.073
V078,57782.7648,21.641,0.029,---,---,9.999,57800.5723,20.558,0.072
V078,57847.4876,21.605,0.069,---,---,9.999,57800.5763,20.514,0.054
V078,57847.4975,21.577,0.058,---,---,9.999,57800.5803,20.547,0.056
V078,57847.5013,21.6,0.076,---,---,9.999,57800.5843,20.481,0.048
V078,57847.5208,21.634,0.068,---,---,9.999,57800.5884,20.489,0.054
V078,57847.5425,21.596,0.071,---,---,9.999,57800.5924,20.49,0.049
V078,57847.5625,21.637,0.07,---,---,9.999,57800.5964,20.597,0.069
V078,57847.5833,21.71,0.072,---,---,9.999,57800.6004,20.566,0.062
V078,57847.601,21.572,0.04,---,---,9.999,57800.6044,20.549,0.054
V078,57848.4773,20.932,0.048,---,---,9.999,57800.6085,20.585,0.071
V078,57848.4952,21.013,0.055,---,---,9.999,57800.6141,20.518,0.049
V078,57848.513,21.098,0.061,---,---,9.999,57800.6182,20.589,0.059
V078,57848.5305,21.2,0.066,---,---,9.999,57800.6222,20.536,0.052
V078,57848.5487,21.214,0.06,---,---,9.999,57800.6262,20.57,0.057
V078,57848.5707,21.176,0.058,---,---,9.999,57800.6302,20.567,0.061
V078,57848.59,21.464,0.078,---,---,9.999,57800.6342,20.587,0.063
V078,57849.4631,21.495,0.149,---,---,9.999,57800.6382,20.521,0.049
V078,57849.483,21.717,0.152,---,---,9.999,57800.6422,20.534,0.056
V078,57849.5086,21.536,0.14,---,---,9.999,57800.6462,20.542,0.05
V078,57849.5298,21.689,0.166,---,---,9.999,57800.6503,20.469,0.056
V078,57849.5497,21.53,0.138,---,---,9.999,57800.6543,20.516,0.075
V078,57849.5685,21.612,0.155,---,---,9.999,57800.6583,20.485,0.055
V078,57849.587,21.552,0.146,---,---,9.999,57800.6623,20.538,0.061
V078,---,---,9.999,---,---,9.999,57800.6663,20.537,0.059
V078,---,---,9.999,---,---,9.999,57800.6703,20.624,0.067
V078,---,---,9.999,---,---,9.999,57800.6744,20.65,0.064
V078,---,---,9.999,---,---,9.999,57800.6784,20.573,0.06
V078,---,---,9.999,---,---,9.999,57800.6824,20.668,0.075
V078,---,---,9.999,---,---,9.999,57800.6864,20.592,0.066
V078,---,---,9.999,---,---,9.999,57800.6904,20.562,0.064
V078,---,---,9.999,---,---,9.999,57800.6945,20.553,0.072
V078,---,---,9.999,---,---,9.999,57800.6985,20.558,0.055
V078,---,---,9.999,---,---,9.999,57800.7026,20.665,0.086
V078,---,---,9.999,---,---,9.999,57800.7066,20.535,0.069
V078,---,---,9.999,---,---,9.999,57800.7106,20.646,0.091
V078,---,---,9.999,---,---,9.999,57800.7146,20.639,0.081
V078,---,---,9.999,---,---,9.999,57800.7186,20.689,0.086
V083,57538.373,21.003,0.228,57538.4172,20.946,0.023,57538.4207,20.393,0.043
V083,57538.4142,21.361,0.029,57539.4138,21.066,0.032,57539.4174,20.414,0.044
V083,57539.4111,21.553,0.033,57540.3957,20.719,0.028,57540.3993,20.209,0.035
V083,57540.393,20.992,0.022,57540.4248,20.739,0.024,57540.4283,20.272,0.042
V083,57540.4221,21.088,0.024,57541.4178,21.149,0.027,57541.4213,20.395,0.034
V083,57541.415,21.536,0.035,57847.4935,21.071,0.079,57781.6373,20.363,0.042
V083,57541.4398,21.585,0.045,57847.505,21.348,0.21,57781.6801,20.476,0.027
V083,57781.6234,21.737,0.028,57847.5149,21.156,0.045,57781.6968,20.501,0.042
V083,57781.6678,21.596,0.067,57847.5345,21.265,0.053,57781.714,20.469,0.025
V083,57781.6848,21.669,0.019,57847.5564,21.141,0.049,57781.73,20.54,0.025
V083,57781.7017,21.686,0.017,57847.5768,20.671,0.03,57781.7525,20.53,0.031
V083,57781.719,21.773,0.021,57847.5964,20.556,0.023,57782.6171,20.406,0.038
V083,57781.7395,21.771,0.02,57848.4722,21.017,0.043,57782.6321,20.302,0.03
V083,57781.757,21.712,0.024,57848.4904,21.046,0.05,57782.6459,20.392,0.026
V083,57782.6106,21.437,0.024,57848.508,21.119,0.059,57782.6573,20.349,0.03
V083,57782.6235,21.476,0.02,57848.5235,21.064,0.052,57782.6688,20.308,0.029
V083,57782.6381,21.496,0.02,57848.5436,21.168,0.058,57782.6802,20.47,0.023
V083,57782.6502,21.535,0.022,57848.5617,21.135,0.054,57782.6917,20.443,0.022
V083,57782.6616,21.59,0.017,57848.584,21.21,0.057,57782.7031,20.396,0.028
V083,57782.6731,21.589,0.019,57849.4579,20.592,0.06,57782.7145,20.429,0.023
V083,57782.6845,21.607,0.018,57849.4763,20.37,0.042,57782.726,20.442,0.025
V083,57782.6959,21.691,0.02,57849.4994,20.4,0.046,57782.7374,20.492,0.029
V083,57782.7073,21.632,0.018,57849.5217,20.626,0.055,57782.7488,20.527,0.031
V083,57782.7188,21.684,0.019,57849.5434,20.59,0.06,57782.7605,20.488,0.032
V083,57782.7303,21.747,0.019,57849.5628,20.602,0.053,57782.7719,20.532,0.04
V083,57782.7417,21.71,0.022,57849.5818,20.624,0.058,57800.5651,20.137,0.046
V083,57782.7533,21.753,0.026,---,---,9.999,57800.5723,20.289,0.045
V083,57782.7648,21.741,0.025,---,---,9.999,57800.5763,20.229,0.047
V083,57847.4876,21.714,0.299,---,---,9.999,57800.5803,20.295,0.049
V083,57847.4975,21.461,0.21,---,---,9.999,57800.5843,20.25,0.043
V083,57847.5013,21.767,0.16,---,---,9.999,57800.5884,20.241,0.039
V083,57847.511,21.585,0.064,---,---,9.999,57800.5924,20.33,0.041
V083,57847.5306,21.65,0.069,---,---,9.999,57800.5964,20.341,0.04
V083,57847.5524,21.53,0.068,---,---,9.999,57800.6004,20.369,0.054
V083,57847.5729,21.131,0.039,---,---,9.999,57800.6044,20.26,0.043
V083,57847.5925,20.793,0.028,---,---,9.999,57800.6085,20.304,0.051
V083,57848.4682,21.494,0.075,---,---,9.999,57800.6141,20.335,0.038
V083,57848.4865,21.386,0.071,---,---,9.999,57800.6182,20.383,0.049
V083,57848.504,21.446,0.082,---,---,9.999,57800.6222,20.362,0.048
V083,57848.5195,21.658,0.099,---,---,9.999,57800.6262,20.293,0.048
V083,57848.5396,21.508,0.087,---,---,9.999,57800.6302,20.367,0.05
V083,57848.5577,21.704,0.104,---,---,9.999,57800.6342,20.28,0.044
V083,57848.58,21.857,0.119,---,---,9.999,57800.6382,20.382,0.049
V083,57849.4539,20.713,0.067,---,---,9.999,57800.6422,20.278,0.048
V083,57849.4723,20.737,0.07,---,---,9.999,57800.6462,20.328,0.042
V083,57849.4954,20.708,0.058,---,---,9.999,57800.6503,20.359,0.054
V083,57849.5177,20.936,0.08,---,---,9.999,57800.6543,20.398,0.051
V083,57849.5394,20.849,0.088,---,---,9.999,57800.6583,20.422,0.054
V083,57849.5588,20.978,0.085,---,---,9.999,57800.6623,20.352,0.046
V083,57849.5779,21.023,0.097,---,---,9.999,57800.6663,20.386,0.052
V083,---,---,9.999,---,---,9.999,57800.6703,20.357,0.057
V083,---,---,9.999,---,---,9.999,57800.6744,20.475,0.052
V083,---,---,9.999,---,---,9.999,57800.6784,20.482,0.053
V083,---,---,9.999,---,---,9.999,57800.6824,20.414,0.056
V083,---,---,9.999,---,---,9.999,57800.6864,20.434,0.058
V083,---,---,9.999,---,---,9.999,57800.6904,20.441,0.05
V083,---,---,9.999,---,---,9.999,57800.6945,20.395,0.057
V083,---,---,9.999,---,---,9.999,57800.6985,20.399,0.057
V083,---,---,9.999,---,---,9.999,57800.7026,20.55,0.067
V083,---,---,9.999,---,---,9.999,57800.7066,20.521,0.063
V083,---,---,9.999,---,---,9.999,57800.7106,20.464,0.059
V083,---,---,9.999,---,---,9.999,57800.7146,20.447,0.058
V083,---,---,9.999,---,---,9.999,57800.7186,20.439,0.049
V092,57538.373,20.93,0.189,57538.4172,20.917,0.023,57538.4207,20.219,0.04
V092,57538.4142,21.293,0.03,57538.4276,20.877,0.023,57538.4312,20.302,0.054
V092,57538.4249,21.36,0.031,57540.3957,20.747,0.021,57540.3993,20.198,0.038
V092,57539.4111,21.458,0.036,57540.4067,20.727,0.022,57540.4102,20.173,0.036
V092,57539.428,21.334,0.035,57540.4248,20.742,0.022,57540.4137,20.171,0.047
V092,57540.393,21.046,0.03,57540.4395,20.665,0.081,57540.4283,20.198,0.042
V092,57540.4039,21.107,0.028,57541.403,20.932,0.025,57540.443,20.141,0.262
V092,57540.4221,21.137,0.03,57541.4178,20.942,0.025,57541.4077,20.292,0.032
V092,57540.4368,21.122,0.089,57541.4296,21.001,0.091,57541.4213,20.384,0.032
V092,57541.4002,21.395,0.031,57847.4935,21.202,0.063,57541.4269,20.353,0.108
V092,57541.415,21.425,0.03,57847.505,21.06,0.06,57781.6373,20.343,0.041
V092,57541.4324,21.424,0.201,57847.5149,20.863,0.035,57781.6801,20.309,0.016
V092,57541.4398,21.388,0.034,57847.5247,20.926,0.036,57781.6968,20.348,0.02
V092,57781.6234,21.368,0.021,57847.5345,20.929,0.046,57781.714,20.36,0.017
V092,57781.6678,21.44,0.028,57847.5465,20.881,0.047,57781.73,20.326,0.017
V092,57781.6848,21.405,0.018,57847.5564,20.921,0.041,57781.7525,20.362,0.027
V092,57781.7017,21.41,0.015,57847.5664,20.978,0.042,57782.6171,20.114,0.028
V092,57781.719,21.451,0.023,57847.5768,20.933,0.037,57782.6321,20.159,0.021
V092,57781.7395,21.407,0.016,57847.5873,20.952,0.039,57782.6459,20.148,0.02
V092,57781.757,21.4,0.021,57847.5964,20.952,0.036,57782.6573,20.129,0.023
V092,57782.6106,21.078,0.021,57847.6049,20.881,0.033,57782.6688,20.191,0.025
V092,57782.6235,21.084,0.029,57848.4722,20.946,0.045,57782.6802,20.12,0.02
V092,57782.6381,21.12,0.032,57848.4812,20.987,0.053,57782.6917,20.166,0.021
V092,57782.6502,21.041,0.013,57848.4904,21.015,0.051,57782.7031,20.162,0.021
V092,57782.6616,21.068,0.014,57848.4992,20.907,0.054,57782.7145,20.189,0.021
V092,57782.6731,21.068,0.014,57848.508,20.971,0.048,57782.726,20.183,0.022
V092,57782.6845,21.091,0.014,57848.5235,20.855,0.045,57782.7374,20.194,0.026
V092,57782.6959,21.071,0.015,57848.5345,20.924,0.051,57782.7488,20.154,0.018
V092,57782.7073,21.08,0.014,57848.5436,20.9,0.046,57782.7605,20.232,0.027
V092,57782.7188,21.143,0.022,57848.5526,20.956,0.046,57782.7719,20.146,0.028
V092,57782.7303,21.126,0.016,57848.5617,20.853,0.039,57800.5651,20.333,0.054
V092,57782.7417,21.124,0.016,57848.5747,20.757,0.043,57800.5723,20.249,0.053
V092,57782.7533,21.164,0.019,57848.584,20.78,0.04,57800.5763,20.274,0.042
V092,57782.7648,21.172,0.018,57848.594,20.751,0.038,57800.5803,20.39,0.047
V092,57847.4876,22.076,0.17,57849.4579,20.814,0.068,57800.5843,20.398,0.04
V092,57847.4975,21.814,0.125,57849.4671,20.778,0.063,57800.5884,20.439,0.044
V092,57847.5013,21.61,0.115,57849.4763,20.768,0.058,57800.5924,20.323,0.039
V092,57847.511,21.371,0.046,57849.4869,20.849,0.068,57800.5964,20.4,0.052
V092,57847.5208,21.257,0.054,57849.4994,20.782,0.064,57800.6004,20.357,0.045
V092,57847.5306,21.444,0.064,57849.5126,20.664,0.064,57800.6044,20.41,0.043
V092,57847.5425,21.376,0.058,57849.5217,20.703,0.055,57800.6085,20.307,0.042
V092,57847.5524,21.323,0.065,57849.5337,20.761,0.066,57800.6141,20.411,0.049
V092,57847.5625,21.32,0.053,57849.5434,20.737,0.075,57800.6182,20.405,0.044
V092,57847.5729,21.406,0.055,57849.5537,20.718,0.067,57800.6222,20.373,0.046
V092,57847.5833,21.5,0.06,57849.5628,20.725,0.067,57800.6262,20.363,0.048
V092,57847.5925,21.383,0.047,57849.5724,20.822,0.079,57800.6302,20.366,0.047
V092,57847.601,21.439,0.037,57849.5818,20.721,0.073,57800.6342,20.425,0.05
V092,57848.4682,21.535,0.087,57849.591,21.011,0.112,57800.6382,20.318,0.048
V092,57848.4773,21.501,0.074,---,---,9.999,57800.6422,20.336,0.044
V092,57848.4865,21.396,0.07,---,---,9.999,57800.6462,20.316,0.042
V092,57848.4952,21.279,0.076,---,---,9.999,57800.6503,20.336,0.045
V092,57848.504,21.386,0.079,---,---,9.999,57800.6543,20.312,0.043
V092,57848.513,21.63,0.115,---,---,9.999,57800.6583,20.4,0.043
V092,57848.5195,21.359,0.079,---,---,9.999,57800.6623,20.354,0.042
V092,57848.5305,21.327,0.07,---,---,9.999,57800.6663,20.327,0.041
V092,57848.5396,21.3,0.068,---,---,9.999,57800.6703,20.398,0.053
V092,57848.5487,21.28,0.068,---,---,9.999,57800.6744,20.273,0.044
V092,57848.5577,21.275,0.065,---,---,9.999,57800.6784,20.303,0.045
V092,57848.5707,21.219,0.061,---,---,9.999,57800.6824,20.264,0.04
V092,57848.58,21.133,0.06,---,---,9.999,57800.6864,20.201,0.043
V092,57848.59,21.194,0.062,---,---,9.999,57800.6904,20.308,0.038
V092,57849.4539,21.156,0.114,---,---,9.999,57800.6945,20.294,0.054
V092,57849.4631,21.08,0.103,---,---,9.999,57800.6985,20.261,0.046
V092,57849.4723,21.016,0.085,---,---,9.999,57800.7026,20.222,0.04
V092,57849.483,20.944,0.074,---,---,9.999,57800.7066,20.227,0.048
V092,57849.4954,21.247,0.094,---,---,9.999,57800.7106,20.214,0.046
V092,57849.5086,21.08,0.106,---,---,9.999,57800.7146,20.242,0.046
V092,57849.5177,21.13,0.093,---,---,9.999,57800.7186,20.248,0.048
V092,57849.5298,21.123,0.092,---,---,9.999,---,---,9.999
V092,57849.5394,21.333,0.141,---,---,9.999,---,---,9.999
V092,57849.5497,21.2,0.113,---,---,9.999,---,---,9.999
V092,57849.5588,21.081,0.102,---,---,9.999,---,---,9.999
V092,57849.5685,21.191,0.118,---,---,9.999,---,---,9.999
V092,57849.5779,21.152,0.119,---,---,9.999,---,---,9.999
V092,57849.587,21.228,0.133,---,---,9.999,---,---,9.999
V097,57538.4142,21.693,0.038,57538.4172,21.324,0.031,57538.4207,20.787,0.068
V097,57539.4111,21.475,0.037,57540.3957,21.366,0.034,57540.3993,20.852,0.059
V097,57540.393,21.651,0.042,57540.4248,21.426,0.033,57540.4283,20.915,0.076
V097,57540.4221,21.716,0.04,57541.4178,21.503,0.042,57541.4213,21.069,0.067
V097,57541.415,21.811,0.041,57847.4935,21.324,0.049,57781.6373,21.356,0.093
V097,57541.4398,21.849,0.045,57847.505,21.466,0.056,57781.6801,20.861,0.036
V097,57781.6234,21.832,0.029,57847.5149,21.394,0.054,57781.6968,20.811,0.029
V097,57781.6678,21.777,0.021,57847.5345,21.57,0.075,57781.714,20.619,0.02
V097,57781.6848,21.632,0.021,57847.5564,21.551,0.075,57781.73,20.683,0.026
V097,57781.7017,21.31,0.017,57847.5768,21.496,0.065,57781.7525,20.843,0.039
V097,57781.719,21.196,0.014,57847.5964,21.444,0.054,57782.6171,20.904,0.057
V097,57781.7395,21.391,0.019,57848.4722,21.372,0.066,57782.6321,20.701,0.039
V097,57781.757,21.476,0.021,57848.4904,21.544,0.087,57782.6459,20.722,0.038
V097,57782.6106,21.79,0.043,57848.508,21.336,0.062,57782.6573,20.616,0.033
V097,57782.6235,21.67,0.026,57848.5235,21.578,0.084,57782.6688,20.709,0.036
V097,57782.6381,21.373,0.022,57848.5436,21.209,0.06,57782.6802,20.748,0.034
V097,57782.6502,21.219,0.019,57848.5617,21.045,0.045,57782.6917,20.836,0.041
V097,57782.6616,21.252,0.017,57848.584,21.069,0.054,57782.7031,20.859,0.042
V097,57782.6731,21.323,0.021,57849.4579,21.741,0.175,57782.7145,20.717,0.032
V097,57782.6845,21.404,0.017,57849.4763,21.217,0.083,57782.726,20.825,0.041
V097,57782.6959,21.486,0.018,57849.4994,21.034,0.079,57782.7374,20.88,0.042
V097,57782.7073,21.535,0.016,57849.5217,21.057,0.074,57782.7488,20.902,0.036
V097,57782.7188,21.593,0.022,57849.5434,21.339,0.126,57782.7605,20.894,0.049
V097,57782.7303,21.648,0.021,57849.5628,21.401,0.125,57782.7719,20.915,0.063
V097,57782.7417,21.669,0.022,57849.5818,21.477,0.133,57800.5651,20.836,0.098
V097,57782.7533,21.705,0.023,---,---,9.999,57800.5723,21.107,0.124
V097,57782.7648,21.778,0.033,---,---,9.999,57800.5763,21.13,0.11
V097,57847.4876,21.807,0.082,---,---,9.999,57800.5803,21.035,0.079
V097,57847.4975,21.787,0.077,---,---,9.999,57800.5843,21.013,0.078
V097,57847.5013,21.784,0.067,---,---,9.999,57800.5884,21.064,0.105
V097,57847.511,21.725,0.073,---,---,9.999,57800.5924,21.012,0.082
V097,57847.5306,21.883,0.094,---,---,9.999,57800.5964,21.182,0.1
V097,57847.5524,22.031,0.116,---,---,9.999,57800.6004,21.044,0.087
V097,57847.5729,22.104,0.118,---,---,9.999,57800.6044,21.183,0.099
V097,57847.5925,21.806,0.07,---,---,9.999,57800.6085,21.088,0.089
V097,57848.4682,21.883,0.11,---,---,9.999,57800.6141,20.995,0.09
V097,57848.4865,21.941,0.109,---,---,9.999,57800.6182,21.056,0.104
V097,57848.504,21.775,0.126,---,---,9.999,57800.6222,20.84,0.077
V097,57848.5195,21.869,0.132,---,---,9.999,57800.6262,20.851,0.072
V097,57848.5396,21.637,0.09,---,---,9.999,57800.6302,20.736,0.072
V097,57848.5577,21.445,0.081,---,---,9.999,57800.6342,20.98,0.072
V097,57848.58,21.268,0.061,---,---,9.999,57800.6382,20.894,0.097
V097,57849.4539,21.781,0.184,---,---,9.999,57800.6422,20.991,0.09
V097,57849.4723,21.689,0.16,---,---,9.999,57800.6462,20.942,0.1
V097,57849.4954,21.422,0.111,---,---,9.999,57800.6503,20.846,0.178
V097,57849.5177,21.238,0.108,---,---,9.999,---,---,9.999
V097,57849.5394,21.327,0.131,---,---,9.999,---,---,9.999
V097,57849.5588,21.581,0.162,---,---,9.999,---,---,9.999
V097,57849.5779,21.693,0.178,---,---,9.999,---,---,9.999
V098,57538.4249,21.516,0.035,57538.4276,21.148,0.03,57538.4312,20.624,0.063
V098,57539.428,21.421,0.041,57540.4067,21.132,0.032,57540.4102,20.641,0.054
V098,57540.4039,21.419,0.035,57540.4395,21.162,0.03,57540.4137,20.478,0.058
V098,57540.4368,21.416,0.035,57541.403,21.173,0.03,57540.443,20.682,0.062
V098,57541.4002,21.463,0.035,57541.4296,21.152,0.031,57541.4077,20.613,0.046
V098,57541.4324,21.431,0.038,57847.4935,21.32,0.058,57541.4269,20.549,0.05
V098,57781.6234,21.823,0.032,57847.505,21.454,0.055,57781.6373,20.852,0.053
V098,57781.6678,21.891,0.023,57847.5247,21.414,0.053,57781.6801,20.8,0.035
V098,57781.6848,21.865,0.026,57847.5465,21.381,0.069,57781.6968,20.825,0.034
V098,57781.7017,21.91,0.087,57847.5664,21.378,0.069,57781.714,20.851,0.036
V098,57781.719,21.906,0.025,57847.5873,21.342,0.051,57781.73,20.951,0.037
V098,57781.7395,21.887,0.027,57847.6049,21.413,0.045,57781.7525,20.826,0.044
V098,57781.757,21.909,0.031,57848.4812,21.343,0.06,57782.6171,20.773,0.06
V098,57782.6106,21.852,0.045,57848.4992,21.369,0.07,57782.6321,20.791,0.058
V098,57782.6235,21.845,0.037,57848.5345,21.269,0.063,57782.6459,20.834,0.04
V098,57782.6381,21.862,0.031,57848.5526,21.399,0.066,57782.6573,20.855,0.047
V098,57782.6502,21.864,0.028,57848.5747,21.439,0.077,57782.6688,20.831,0.042
V098,57782.6616,21.86,0.027,57848.594,21.414,0.073,57782.6802,20.857,0.041
