Star,Wesenheit Magnitude,Uncertainty in Wesenheit Magnitude,Log Period,Star Code
V364,25.12895457399998,0.06,-0.1804560644581313,239
V365,24.62977913599999,0.06,-0.18442225167573273,240
V366,24.330436559999995,0.06,-0.2218487496163564,241
V367,24.930628598,0.06,-0.23433144524098595,242
V369,24.476204527999993,0.06,-0.3178549236261682,243
V370,25.721095489999993,0.06,-0.22767829327708017,244
V371,24.357595397999997,0.06,-0.22841251911874466,245
V372,24.327874401999992,0.06,-0.23657200643706275,246
V375,25.648292999999985,0.06,-0.2732727909734278,247
V377,24.811701791999987,0.06,-0.2588484011482149,248
V378,24.813019467999965,0.06,-0.3205721033878811,249
V379,24.57909266199998,0.06,-0.22841251911874466,250
V381,25.583649347999984,0.06,-0.3169529617611504,251
V382,23.960377138000002,0.06,-0.28819277095880896,252
V385,25.197392415999996,0.06,-0.2596373105057561,253
V387,24.37656087599999,0.06,-0.23136189875238547,254
V388,23.69721414999998,0.06,-0.1938200260161128,255
V389,25.310920051999982,0.06,-0.29413628771608075,256
V390,24.204792907999988,0.06,-0.2967086218813386,257
V391,24.209230749999993,0.06,-0.3372421683184259,258
V392,23.938377138000003,0.06,-0.2433638917541519,259
V393,25.51516453399999,0.06,-0.26042765554990815,260
V396,24.190986268,0.06,-0.14630178822382556,261
V399,23.95073763599999,0.06,-0.19449914184159983,262
V400,25.209473909999975,0.06,-0.20690839982341983,263
V402,24.981710091999965,0.06,-0.27245874297144357,264
V404,25.532125861999983,0.06,-0.2765443279648142,265
V405,24.01954427599998,0.06,-0.29328221766324125,266
V406,24.935457309999993,0.06,-0.24872089601665776,267
V407,23.85033016599998,0.06,-0.2182446253475311,268
V409,25.132263949999984,0.06,-0.29328221766324125,269
V410,26.21035242199999,0.06,-0.26760624017703144,270
V412,24.843268099999975,0.06,-0.21896306137886817,271
V413,25.361516731999984,0.06,-0.2924298239020636,272
V414,25.104907601999987,0.06,-0.21041928783557454,273
V415,24.408715563999973,0.06,-0.23358715288760054,274
V417,24.134424109999973,0.06,-0.18111458540599013,275
V418,23.842660291999987,0.06,-0.22329881601158919,276
V419,22.727816301999987,0.06,-0.21681130892474243,277
V422,24.129754235999997,0.06,-0.25103713874383854,278
V423,24.037265271999992,0.06,-0.24565166428898116,279
V424,23.890544275999993,0.06,-0.30016227413275426,280
V425,24.272471081999978,0.06,-0.22475374025976358,281
V426,24.389723863999976,0.06,-0.23210238398190938,282
V427,25.402280549999993,0.06,-0.28903688100472424,283
V428,24.551848179999975,0.06,-0.1824346304402192,284
V429,24.799457309999994,0.06,-0.22841251911874466,285
V430,24.48860369800001,0.06,-0.2652001704111531,286
V431,24.011170005999997,0.06,-0.15801519540988615,287
V432,23.483201699999984,0.06,-0.1313555616051742,288
V434,23.782167177999995,0.06,-0.2006594505464183,289
V435,25.01269764199997,0.06,-0.22841251911874466,290
V437,25.680181133999984,0.06,-0.23507701535011147,291
V439,24.991341293999987,0.06,-0.2984320149440726,292
V440,25.365525031999997,0.06,-0.2596373105057561,293
