Star,Wesenheit Magnitude,Uncertainty in Wesenheit Magnitude,Log Period,Star Code
V128,23.338789408866994,0.03,-0.2182446253475311,78
V130,23.388433497536948,0.03,-0.266000713461613,79
V131,23.254102216748766,0.03,-0.22475374025976358,80
V132,23.392222906403934,0.03,-0.2814983111327257,81
V133,23.35486699507388,0.03,-0.2636034977233575,82
V134,23.84793842364531,0.03,-0.3625102704874893,83
V135,23.337910098522165,0.03,-0.2218487496163564,84
V136,23.465108374384226,0.03,-0.27572413039921095,85
V140,23.13501847290639,0.03,-0.15304467498017607,86
V141,23.353470443349757,0.03,-0.2479515521805615,87
V142,23.116838669950738,0.03,-0.14691047014813446,88
V144,23.388445812807877,0.03,-0.25258819211357675,89
V146,23.449981527093588,0.03,-0.22841251911874466,90
V148,23.628848522167488,0.03,-0.32882715728491674,91
V149,23.35068719211823,0.03,-0.24184537803261005,92
V150,23.58498152709358,0.03,-0.27164621797877153,93
V151,23.17803078817733,0.03,-0.18508681872492605,94
V153,23.357554187192118,0.03,-0.21681130892474243,95
V154,23.45033743842364,0.03,-0.2218487496163564,96
V155,23.656402709359593,0.03,-0.329754146925876,97
V156,23.284789408866992,0.03,-0.23358715288760054,98
V158,23.589421182266005,0.03,-0.2967086218813386,99
V159,23.327999999999996,0.03,-0.27164621797877153,100
V160,23.25569950738916,0.03,-0.17522353752445438,101
V161,23.347133004926107,0.03,-0.2502636844309389,102
V164,23.613523399014777,0.03,-0.31247103878536564,103
V165,23.540969211822652,0.03,-0.28483264215154214,104
V167,23.489216748768467,0.03,-0.25103713874383854,105
V170,23.54364408866995,0.03,-0.24488773360492885,106
V171,23.46068719211823,0.03,-0.2564902352715703,107
V173,23.582631773399008,0.03,-0.2636034977233575,108
V175,23.314940886699507,0.03,-0.24565166428898116,109
V176,23.132036945812793,0.03,-0.17652577082969897,110
V178,23.140145320197046,0.03,-0.1911141326401879,111
V181,23.698071428571428,0.03,-0.3098039199714863,112
V182,23.07894704433497,0.03,-0.16367588429324834,113
V184,23.613650246305415,0.03,-0.2814983111327257,114
V186,23.34236822660098,0.03,-0.1857524042680798,115
V187,23.48344581280788,0.03,-0.24184537803261005,116
V188,23.66673399014778,0.03,-0.27164621797877153,117
