Star,Wesenheit Magnitude,Uncertainty in Wesenheit Magnitude,Log Period,Star Code
V005,22.85605541871921,0.03,-0.1917890270757779,0
V009,23.34118596059113,0.03,-0.3223930472795068,1
V010,23.289631773399016,0.03,-0.3106911408763798,2
V013,23.111674876847275,0.03,-0.23284413391781958,3
V014,23.231662561576343,0.03,-0.3089185078770315,4
V015,23.32064408866995,0.03,-0.2967086218813386,5
V018,22.766296798029558,0.03,-0.12147820449879353,6
V019,23.04909236453202,0.03,-0.28819277095880896,7
V020,23.30255418719212,0.03,-0.33535802444387447,8
V022,22.866615763546783,0.03,-0.16241156176448873,9
V024,22.928850985221676,0.03,-0.18976748200491597,10
V025,23.021934729064036,0.03,-0.21681130892474243,11
V026,23.381282019704425,0.03,-0.28483264215154214,12
V029,23.373318965517235,0.03,-0.3334820194451192,13
V030,23.14925985221674,0.03,-0.2580609222708011,14
V031,22.94064655172413,0.03,-0.23507701535011147,15
V035,22.919272167487684,0.03,-0.1864190114318081,17
V037,23.022210591132993,0.03,-0.22767829327708017,18
V039,23.186662561576345,0.03,-0.2572748686953018,19
V040,23.055597290640385,0.03,-0.23507701535011147,20
V043,23.35764408866995,0.03,-0.3467874862246563,21
V044,23.365740147783246,0.03,-0.3178549236261682,22
V046,23.031910098522157,0.03,-0.22329881601158919,24
V049,23.021488916256153,0.03,-0.2062096153091813,25
V053,23.186439655172414,0.03,-0.2967086218813386,26
V057,22.696863300492616,0.03,-0.12378215940835775,27
V058,23.18645197044335,0.03,-0.2975694635544747,28
V060,22.984578817733986,0.03,-0.1784864715952269,29
V061,23.29089162561575,0.03,-0.32697909287110377,30
V063,23.296963054187188,0.03,-0.2958494831602009,31
V064,23.34786699507389,0.03,-0.3106911408763798,32
V065,23.08459729064038,0.03,-0.22767829327708017,33
V069,23.122030788177334,0.03,-0.2196826878598487,34
V070,23.24132512315271,0.03,-0.3018994543766101,35
V071,22.92894704433497,0.03,-0.1911141326401879,36
V072,23.31986699507388,0.03,-0.3089185078770315,37
V074,23.162674876847294,0.03,-0.23433144524098595,38
V075,23.19878325123152,0.03,-0.2692177243336109,39
V076,23.00554433497536,0.03,-0.3053948010664313,40
V077,23.0897118226601,0.03,-0.27083521030722996,41
V078,22.82947660098521,0.03,-0.13786862068696282,42
V081,23.128216748768477,0.03,-0.2298847052128984,43
V082,22.70030911330049,0.03,-0.17587416608345102,44
V084,23.16632512315271,0.03,-0.24488773360492885,45
V086,22.770411330049246,0.03,-0.14874165128092473,46
V087,23.15488546798029,0.03,-0.2814983111327257,47
V088,23.023266009852208,0.03,-0.24184537803261005,48
V089,22.929554187192117,0.03,-0.19449914184159983,49
V091,22.66508004926108,0.03,-0.11125903931710739,50
V092,23.269842364532025,0.03,-0.2388241868442685,51
V093,23.199331280788176,0.03,-0.25258819211357675,52
V094,22.995024630541877,0.03,-0.19654288435158612,53
V098,23.222427339901472,0.03,-0.30016227413275426,54
V100,23.12769334975368,0.03,-0.2218487496163564,55
V103,23.3721921182266,0.03,-0.33068311943388784,56
V104,22.611652709359607,0.03,-0.1592667653881933,57
V105,23.04069950738916,0.03,-0.1985962899826449,58
V106,23.147910098522157,0.03,-0.3142582613977364,59
V107,23.151910098522166,0.03,-0.22548303427145044,60
V108,22.695055418719203,0.03,-0.10237290870955855,61
V110,23.168476600985215,0.03,-0.2749054789185309,62
V111,23.009018472906405,0.03,-0.23062267392386154,63
V112,23.165578817733984,0.03,-0.2924298239020636,64
V115,23.109873152709355,0.03,-0.27572413039921095,65
V116,23.087548029556636,0.03,-0.21896306137886817,66
V118,23.24564408866995,0.03,-0.3205721033878811,67
V119,23.13657881773398,0.03,-0.2652001704111531,68
V121,23.261770935960595,0.03,-0.28567024025476695,69
V122,23.061999999999998,0.03,-0.23507701535011147,70
V123,23.226198275862064,0.03,-0.26121944151563087,71
V125,23.11941502463053,0.03,-0.2358238676096693,72
V126,23.339402709359597,0.03,-0.2967086218813386,73
V127,23.102591133004925,0.03,-0.23657200643706275,74
V131,22.992368226600977,0.03,-0.18508681872492605,75
V132,23.05036206896552,0.03,-0.21896306137886817,76
V133,22.964024630541864,0.03,-0.21395878975744578,77
V134,23.060355911330053,0.03,-0.23507701535011147,78
V136,22.691953201970446,0.03,-0.1390633792999063,79
V137,23.224987684729047,0.03,-0.294992040666664,80
V138,22.969284482758617,0.03,-0.18708664335714442,81
V139,23.375294334975372,0.03,-0.3381873144627388,82
V142,23.017628078817733,0.03,-0.2898826348881837,83
V143,23.439071428571427,0.03,-0.32882715728491674,84
V145,23.35451724137931,0.03,-0.30016227413275426,85
V146,22.987891625615767,0.03,-0.2218487496163564,86
V147,23.255733990147778,0.03,-0.27245874297144357,87
V148,23.017591133004924,0.03,-0.22112552799726048,88
V153,22.633519704433503,0.03,-0.16749108729376366,89
V154,23.238222906403934,0.03,-0.27083521030722996,90
V155,22.958374384236446,0.03,-0.17914201056030005,91
V156,23.054584975369455,0.03,-0.2572748686953018,92
V158,23.26531896551723,0.03,-0.30364361126666783,93
V159,23.381294334975365,0.03,-0.32882715728491674,94
V160,23.257096059113294,0.03,-0.321481620959886,95
V161,23.19499384236452,0.03,-0.28483264215154214,96
V163,23.01469950738916,0.03,-0.23507701535011147,97
V164,23.26575246305419,0.03,-0.27736607746618774,98
V167,22.96727832512314,0.03,-0.19997064075586568,99
V168,23.292300492610835,0.03,-0.3279021420642826,100
V171,22.895482758620684,0.03,-0.1408617027054692,102
V172,23.13301231527094,0.03,-0.25103713874383854,103
V173,23.344764778325114,0.03,-0.32882715728491674,104
V174,22.692392857142856,0.03,-0.149966742310231,105
V176,23.142133004926105,0.03,-0.29929628285498067,106
V177,23.27231896551725,0.03,-0.33629907461035186,107
V179,22.588080049261084,0.03,-0.13608262304213956,109
V181,23.180006157635457,0.03,-0.2831622767004755,110
V183,22.998795566502462,0.03,-0.20342566678957033,111
V185,22.893043103448274,0.03,-0.17327747983100797,112
V192,22.985241379310345,0.03,-0.19449914184159983,113
V193,23.402161330049257,0.03,-0.3115801779972894,114
V194,23.0009039408867,0.03,-0.19997064075586568,115
V195,23.079693349753697,0.03,-0.2041199826559248,116
V196,22.98716995073891,0.03,-0.2055119533408304,117
V197,22.937687192118215,0.03,-0.20342566678957033,118
V198,23.39797536945813,0.03,-0.341035157335565,119
V199,23.03786699507389,0.03,-0.1824346304402192,120
V200,23.092018472906396,0.03,-0.20342566678957033,121
V201,23.530805418719215,0.03,-0.3142582613977364,122
V204,22.987621921182267,0.03,-0.22694530663573742,123
V205,23.078030788177337,0.03,-0.21041928783557454,124
V207,23.419173645320186,0.03,-0.28232949699773785,125
V210,23.050597290640393,0.03,-0.2740883677049518,126
V211,23.316306650246297,0.03,-0.3223930472795068,127
V212,23.199578817733986,0.03,-0.2549252084179425,128
V213,23.135572660098518,0.03,-0.24718356881172854,129
V214,23.08199384236453,0.03,-0.2588484011482149,130
V215,23.273204433497526,0.03,-0.3018994543766101,131
V216,22.942832512315263,0.03,-0.15801519540988615,132
V217,23.189535714285704,0.03,-0.2433638917541519,133
V218,23.223854679802947,0.03,-0.29157909986528724,134
V219,23.21043349753694,0.03,-0.28819277095880896,135
V220,22.790464285714275,0.03,-0.13312218566250114,136
V222,22.9029039408867,0.03,-0.16685288808721488,137
V223,23.405282019704426,0.03,-0.3439017979871682,138
V224,22.968857142857132,0.03,-0.21395878975744578,139
V226,23.10846428571429,0.03,-0.20204035626280387,140
V227,22.916241379310343,0.03,-0.14327110961711734,141
V229,22.897114532019703,0.03,-0.16052195262580163,142
V232,23.088584975369457,0.03,-0.24260397120697574,143
V236,23.11501231527093,0.03,-0.2596373105057561,144
V237,22.951584975369446,0.03,-0.17263072694617473,145
V238,23.357752463054183,0.03,-0.3223930472795068,146
V239,23.25466256157636,0.03,-0.329754146925876,147
V242,23.468913793103447,0.03,-0.3115801779972894,148
V246,23.302439655172414,0.03,-0.3344190089820469,149
V248,23.010145320197047,0.03,-0.22694530663573742,151
V250,23.097222906403935,0.03,-0.22475374025976358,152
V253,23.485678571428558,0.03,-0.30715308072277,153
V254,23.050114532019712,0.03,-0.24949160514865382,154
V256,23.182681034482755,0.03,-0.2732727909734278,155
V258,23.368963054187187,0.03,-0.33629907461035186,156
V260,22.86616995073891,0.03,-0.1456939581989194,157
V261,22.739850985221675,0.03,-0.13253251214094852,158
V262,22.94745197044334,0.03,-0.17069622716897506,159
V263,23.13307758620689,0.03,-0.21041928783557454,160
V265,23.083151477832498,0.03,-0.21041928783557454,161
V267,23.287415024630548,0.03,-0.31247103878536564,162
V268,22.93325369458127,0.03,-0.11747546204511952,163
V273,23.21712684729063,0.03,-0.33913452199613087,165
V275,23.304956896551708,0.03,-0.27083521030722996,166
V276,23.23842118226601,0.03,-0.3133637307377066,167
V277,23.23586699507389,0.03,-0.28819277095880896,168
V279,22.93135591133005,0.03,-0.1857524042680798,169
V281,23.01212684729063,0.03,-0.18842499412940666,170
V282,23.32119211822659,0.03,-0.2572748686953018,171
V283,23.20642733990147,0.03,-0.2533658010624213,172
V284,23.14999384236453,0.03,-0.24488773360492885,173
V285,23.188975369458138,0.03,-0.3178549236261682,174
V286,23.063392857142848,0.03,-0.2388241868442685,175
V287,22.96391009852216,0.03,-0.23732143627256383,176
V288,23.336529556650245,0.03,-0.33068311943388784,177
V289,22.943266009852213,0.03,-0.16621562534352105,178
V291,23.0250369458128,0.03,-0.1864190114318081,179
V292,22.689996305418724,0.03,-0.1549019599857432,180
V293,23.258439655172417,0.03,-0.28567024025476695,181
V294,22.795482758620686,0.03,-0.15119529894819625,182
V295,23.06413916256157,0.03,-0.2588484011482149,183
V296,23.141584975369447,0.03,-0.2898826348881837,184
V297,23.2602290640394,0.03,-0.27164621797877153,185
V299,22.83470566502462,0.03,-0.16685288808721488,186
V302,23.427740147783247,0.03,-0.3098039199714863,187
V303,23.230402709359595,0.03,-0.21112488422458328,188
V304,23.376848522167485,0.03,-0.34582345812203946,189
V305,23.47600985221674,0.03,-0.2984320149440726,190
V306,23.062584975369457,0.03,-0.22402566887063094,191
V307,23.177458128078815,0.03,-0.30715308072277,192
V308,22.927368226600986,0.03,-0.16052195262580163,193
V309,22.742176108374377,0.03,-0.11861534322942723,194
V310,22.928971674876838,0.03,-0.2041199826559248,195
V311,22.857182266009843,0.03,-0.2041199826559248,196
V312,22.633327586206885,0.03,-0.16749108729376366,197
V313,22.930421182266002,0.03,-0.20760831050174613,198
V314,23.031566502463047,0.03,-0.22402566887063094,199
V315,23.23366256157634,0.03,-0.2652001704111531,200
V316,22.91036822660098,0.03,-0.16367588429324834,201
V317,23.09547044334974,0.03,-0.21681130892474243,202
V318,23.181096059113287,0.03,-0.2580609222708011,203
V320,22.886609605911325,0.03,-0.15989390554324215,204
V321,22.68327832512316,0.03,-0.11125903931710739,205
V323,22.90173645320196,0.03,-0.24565166428898116,206
V324,22.920169950738916,0.03,-0.18508681872492605,207
V327,23.07491625615763,0.03,-0.25258819211357675,208
V328,23.060325123152708,0.03,-0.2572748686953018,209
V329,23.021668719211814,0.03,-0.208309350979882,210
V330,23.07923522167487,0.03,-0.26440110030182007,211
V331,22.989182266009852,0.03,-0.23657200643706275,212
V332,23.191355911330053,0.03,-0.24412514432750865,213
V333,22.77568719211823,0.03,-0.1366771398795441,214
V334,23.160560344827573,0.03,-0.24641694110709336,215
V335,23.158120689655163,0.03,-0.2580609222708011,216
V336,22.863903940886686,0.03,-0.1864190114318081,217
V337,22.95477709359605,0.03,-0.19997064075586568,218
V338,22.848934729064027,0.03,-0.20273245916928356,219
V340,23.315071428571425,0.03,-0.2798406965940431,220
V344,23.301192118226595,0.03,-0.3169529617611504,221
V345,23.020482758620684,0.03,-0.19246497193114673,222
V346,22.872104679802952,0.03,-0.20901152491118416,223
V348,23.338294334975366,0.03,-0.32513885926218844,224
V351,22.865488916256155,0.03,-0.15304467498017607,225
V352,23.065488916256154,0.03,-0.24488773360492885,226
V353,22.99534359605911,0.03,-0.20204035626280387,227
V354,22.830724137931043,0.03,-0.15864052954514504,228
V355,23.086591133004923,0.03,-0.2433638917541519,229
V357,23.198439655172415,0.03,-0.2628073572952627,230
V358,22.68754433497536,0.03,-0.11861534322942723,231
V359,23.187282019704433,0.03,-0.25103713874383854,232
V363,23.009380541871913,0.03,-0.20273245916928356,233
V364,22.864488916256157,0.03,-0.15614457737683893,234
V365,22.867934729064043,0.03,-0.12842706445412125,235
V366,22.8120369458128,0.03,-0.15242734085788776,236
V368,23.228981527093595,0.03,-0.33068311943388784,237
V369,22.884120689655173,0.03,-0.18111458540599013,238
V370,23.12780172413792,0.03,-0.2765443279648142,239
V371,23.12534359605911,0.03,-0.208309350979882,240
V372,22.952163793103445,0.03,-0.18708664335714442,241
V377,22.74238054187192,0.03,-0.09745322068600859,242
V380,22.8088448275862,0.03,-0.19246497193114673,243
V381,23.16599999999999,0.03,-0.27572413039921095,244
V386,23.370975369458122,0.03,-0.3196644865854368,245
V389,23.01482019704434,0.03,-0.18508681872492605,246
V390,23.312318965517242,0.03,-0.30451832350980257,247
V393,23.18084852216748,0.03,-0.16178077809237415,248
V395,22.954668719211817,0.03,-0.20342566678957033,249
V396,23.107752463054183,0.03,-0.24872089601665776,250
V397,23.263541871921166,0.03,-0.2907300390241692,251
V398,22.713339901477827,0.03,-0.208309350979882,252
V399,23.152306650246295,0.03,-0.24718356881172854,253
V401,23.38549261083743,0.03,-0.30016227413275426,254
V403,23.283179802955647,0.03,-0.2958494831602009,255
V406,23.052820197044323,0.03,-0.2564902352715703,256
V407,23.005591133004913,0.03,-0.19654288435158612,257
V408,22.952253694581273,0.03,-0.21752737583371382,258
V409,23.445836206896555,0.03,-0.321481620959886,259
V411,23.24497536945812,0.03,-0.26440110030182007,260
V414,23.156770935960594,0.03,-0.2358238676096693,261
V415,22.920024630541867,0.03,-0.15119529894819625,262
V416,23.099770935960585,0.03,-0.24488773360492885,263
V417,23.130470443349743,0.03,-0.22548303427145044,264
V418,23.430830049261075,0.03,-0.3279021420642826,265
V419,23.28339039408867,0.03,-0.2636034977233575,266
V421,23.058241379310335,0.03,-0.25258819211357675,268
V423,23.32518596059113,0.03,-0.2967086218813386,269
V425,23.09414532019704,0.03,-0.30715308072277,270
V427,22.964826354679797,0.03,-0.21752737583371382,271
V430,22.818182266009842,0.03,-0.20342566678957033,273
V432,23.30808374384236,0.03,-0.2984320149440726,274
V433,23.33364408866995,0.03,-0.3372421683184259,275
V434,23.31249876847291,0.03,-0.2502636844309389,276
V435,22.997584975369456,0.03,-0.16621562534352105,277
V436,23.193789408866994,0.03,-0.2620126736665692,278
V437,23.186102216748758,0.03,-0.23358715288760054,279
V438,23.196535714285712,0.03,-0.2636034977233575,280
V439,23.1609039408867,0.03,-0.24184537803261005,281
V441,23.2193251231527,0.03,-0.2831622767004755,282
V443,23.08235591133005,0.03,-0.22621355501880647,283
V444,23.272402709359604,0.03,-0.29157909986528724,284
V445,23.548997536945823,0.03,-0.32697909287110377,285
V446,23.066235221674873,0.03,-0.2041199826559248,286
V447,23.049421182266006,0.03,-0.18775530319963074,287
V448,23.22,0.03,-0.26121944151563087,288
V449,22.998108374384227,0.03,-0.18177410638604458,289
V452,22.91436206896552,0.03,-0.21112488422458328,290
V455,23.23184852216748,0.03,-0.27818938478745336,291
V458,22.98881403940885,0.03,-0.1643094285075744,292
V460,23.37640886699507,0.03,-0.3053948010664313,294
V461,22.81783866995073,0.03,-0.21041928783557454,295
V462,22.921399014778313,0.03,-0.21112488422458328,296
V463,22.87682019704434,0.03,-0.14146280243036088,297
V464,22.791826354679795,0.03,-0.12033079436794646,298
V465,23.118764778325115,0.03,-0.21324857785443882,299
V467,23.18333128078817,0.03,-0.2549252084179425,300
V469,23.3838054187192,0.03,-0.2924298239020636,301
V470,23.202674876847286,0.03,-0.2749054789185309,302
V474,23.031464285714275,0.03,-0.2182446253475311,303
V476,23.181848522167485,0.03,-0.2298847052128984,304
V477,23.435040640394078,0.03,-0.29929628285498067,305
V478,22.62760344827585,0.03,-0.17652577082969897,306
V479,23.00782019704432,0.03,-0.19586056766464957,307
V480,23.36449261083743,0.03,-0.29929628285498067,308
V481,23.142891625615768,0.03,-0.24565166428898116,309
V484,22.99473029556651,0.03,-0.15181088300860132,310
V485,23.16199999999999,0.03,-0.24718356881172854,311
V486,23.05848275862069,0.03,-0.20760831050174613,312
V489,22.849814039408862,0.03,-0.1536628878701947,313
V490,23.374306650246307,0.03,-0.3142582613977364,314
V492,22.895253694581278,0.03,-0.1681302257194983,315
V493,23.232891625615768,0.03,-0.29413628771608075,316
V496,23.003272167487673,0.03,-0.20204035626280387,317
V497,23.54245566502463,0.03,-0.31605286924848786,318
V498,23.35195689655172,0.03,-0.28483264215154214,319
V500,23.33096305418719,0.03,-0.2388241868442685,320
V506,23.42294458128079,0.03,-0.28567024025476695,323
V508,23.405498768472892,0.03,-0.2740883677049518,324
V510,22.976120689655165,0.03,-0.17717835469689538,325
V511,22.98589162561575,0.03,-0.18111458540599013,326
V514,22.91513916256157,0.03,-0.2006594505464183,327
V515,22.994789408866993,0.03,-0.21183162885883233,328
V516,23.127235221674873,0.03,-0.2958494831602009,329
V517,22.96323522167487,0.03,-0.17392519729917355,330
V519,23.2675172413793,0.03,-0.2549252084179425,331
V520,23.112910098522157,0.03,-0.29413628771608075,332
V522,22.796049261083745,0.03,-0.1390633792999063,333
V525,23.1717709359606,0.03,-0.27245874297144357,334
V527,22.841807881773402,0.03,-0.12493873660829995,335
V528,23.252096059113295,0.03,-0.27818938478745336,336
V529,23.151355911330043,0.03,-0.2479515521805615,337
V530,23.08889162561575,0.03,-0.25414480482627105,338
V531,23.18721059113299,0.03,-0.2410881076020265,339
V534,23.224981527093586,0.03,-0.26121944151563087,340
V535,22.91070566502463,0.03,-0.14146280243036088,341
V536,22.992959359605912,0.03,-0.20273245916928356,342
V539,22.82006157635468,0.03,-0.18842499412940666,344
V540,23.304288177339895,0.03,-0.28819277095880896,345
V542,23.060854679802954,0.03,-0.19928292171761497,346
V544,23.179879310344823,0.03,-0.2564902352715703,347
V546,23.397746305418714,0.03,-0.3279021420642826,349
V548,23.246433497536938,0.03,-0.26440110030182007,350
V550,22.90027216748768,0.03,-0.21324857785443882,351
V551,22.773724137931023,0.03,-0.16115090926274472,352
V553,22.906024630541868,0.03,-0.208309350979882,353
V554,23.239529556650243,0.03,-0.2898826348881837,354
V555,23.02634359605911,0.03,-0.20901152491118416,355
V556,23.02977709359605,0.03,-0.19314197048118265,356
V557,23.477167487684724,0.03,-0.3381873144627388,357
V559,22.717699507389156,0.03,-0.13253251214094852,358
V560,23.26807758620689,0.03,-0.208309350979882,359
V563,22.997120689655173,0.03,-0.21752737583371382,360
V565,22.837501231527096,0.03,-0.12493873660829995,361
V566,23.493576354679803,0.03,-0.29157909986528724,362
V567,23.08626600985222,0.03,-0.23358715288760054,363
V568,23.22833128078817,0.03,-0.29413628771608075,364
V572,23.37227586206896,0.03,-0.33913452199613087,365
V573,23.496486453201964,0.03,-0.3260580013659122,366
V575,23.074488916256154,0.03,-0.22329881601158919,367
V579,23.38003448275862,0.03,-0.21467016498923297,368
V580,23.465003694581277,0.03,-0.27002571430044436,369
V581,23.359114532019692,0.03,-0.30364361126666783,370
V582,22.67209852216748,0.03,-0.20971483596675833,371
V584,22.712309113300478,0.03,-0.08460016478773018,372
V585,22.784910098522168,0.03,-0.18775530319963074,373
V586,23.104464285714286,0.03,-0.23136189875238547,374
V587,22.76809236453201,0.03,-0.12033079436794646,375
V588,23.09728448275862,0.03,-0.266000713461613,376
V589,23.198674876847285,0.03,-0.24718356881172854,377
V590,23.189572660098523,0.03,-0.27736607746618774,378
V591,23.241836206896554,0.03,-0.23210238398190938,379
V592,23.12034359605911,0.03,-0.23507701535011147,380
V593,22.89803078817733,0.03,-0.1985962899826449,381
V594,23.284096059113295,0.03,-0.29413628771608075,382
V598,23.35961945812808,0.03,-0.2620126736665692,383
V599,23.37165640394088,0.03,-0.30803489723263966,384
V602,23.14769334975368,0.03,-0.24949160514865382,385
V603,23.002157635467974,0.03,-0.1972262747080243,386
V604,22.92679556650246,0.03,-0.19928292171761497,387
V606,23.167470443349757,0.03,-0.294992040666664,388
V607,22.748572660098514,0.03,-0.10182351650232349,389
V612,22.874476600985208,0.03,-0.17134010346468015,390
V614,23.20901231527093,0.03,-0.28735029837278864,391
V615,23.002458128078814,0.03,-0.19044028536473223,392
V619,23.42695073891626,0.03,-0.33068311943388784,393
V621,22.838163793103444,0.03,-0.1456939581989194,394
V622,23.152241379310336,0.03,-0.22767829327708017,395
V623,23.26439655172413,0.03,-0.2798406965940431,396
V624,23.095572660098515,0.03,-0.24872089601665776,397
V627,23.2933251231527,0.03,-0.3187587626244128,398
V628,23.177981527093596,0.03,-0.2572748686953018,399
V629,23.20079556650246,0.03,-0.28066871301627333,400
V630,23.367192118226594,0.03,-0.3133637307377066,401
V631,22.916572660098517,0.03,-0.1366771398795441,402
V632,23.112362068965517,0.03,-0.2588484011482149,403
V633,23.220541871921178,0.03,-0.2502636844309389,404
V634,22.84481403940887,0.03,-0.13786862068696282,405
V636,23.300848522167485,0.03,-0.25103713874383854,406
V638,22.88376724137931,0.03,-0.21538270736712464,407
V640,22.940566502463057,0.03,-0.2196826878598487,408
V641,22.753748768472892,0.03,-0.13966199342900631,409
V642,22.85383866995073,0.03,-0.2196826878598487,410
V643,23.201306650246305,0.03,-0.18442225167573273,411
V644,22.80036206896552,0.03,-0.10127481841050648,412
V645,22.959386699507377,0.03,-0.17069622716897506,413
V647,23.129910098522167,0.03,-0.2596373105057561,414
V648,22.62583866995074,0.03,-0.043351420794796675,415
V650,23.410306650246298,0.03,-0.3233063903751334,416
V652,23.355390394088673,0.03,-0.2684112348132613,417
V653,23.289975369458123,0.03,-0.30451832350980257,418
V654,22.955133004926104,0.03,-0.1719849357760232,419
V658,23.226944581280776,0.03,-0.22914798835785583,420
V660,23.019133004926104,0.03,-0.21395878975744578,421
V662,22.998392857142846,0.03,-0.21324857785443882,422
V663,22.977501231527096,0.03,-0.1797985405143598,423
V665,23.198584975369457,0.03,-0.28399665636520083,424
V666,23.03218226600984,0.03,-0.20481541031757602,425
V667,22.93018226600985,0.03,-0.1985962899826449,426
V668,23.20058497536945,0.03,-0.20901152491118416,427
V669,23.158151477832497,0.03,-0.28399665636520083,428
V670,23.168993842364525,0.03,-0.23507701535011147,429
V671,22.927826354679798,0.03,-0.20901152491118416,430
V674,22.884850985221675,0.03,-0.18177410638604458,431
V675,23.109554187192117,0.03,-0.21896306137886817,432
V676,23.02860344827585,0.03,-0.24184537803261005,433
V677,23.15213916256157,0.03,-0.2765443279648142,434
V678,23.183981527093596,0.03,-0.25181197299379954,435
V679,23.200758620689648,0.03,-0.23433144524098595,436
