OGLE-SMC-RRLYR-0058  19.233 19.784  0.5704763 0.0000009  6000.53731  0.698  0.446 4.198  0.372 2.135
OGLE-SMC-RRLYR-0059  19.514 20.038  0.4666915 0.0000011  6000.19938  0.734  0.467 4.112  0.365 2.158
OGLE-SMC-RRLYR-0060  19.085 19.652  0.5859562 0.0000013  6000.41093  0.538  0.420 4.264  0.256 2.108
OGLE-SMC-RRLYR-0063  19.338 19.859  0.4650374 0.0000006  6000.45316  0.801  0.513 4.215  0.364 2.326
OGLE-SMC-RRLYR-0064  19.293 19.829  0.5443220 0.0000007  6000.11978  0.703  0.441 4.192  0.368 2.195
OGLE-SMC-RRLYR-0066  18.778 19.343  0.5676891 0.0000005  6000.23109  0.679  0.460 4.150  0.373 2.221
OGLE-SMC-RRLYR-0068  19.085 19.676  0.6357525 0.0000032  6000.59396  0.341  0.385 4.465  0.245 2.934
OGLE-SMC-RRLYR-0069  19.005 19.588  0.6314689 0.0000026  6000.36771  0.366  0.410 4.376  0.337 2.897
OGLE-SMC-RRLYR-0072  18.851 19.404  0.5555323 0.0000015  6000.46296  0.517  0.455 4.352  0.262 2.243
OGLE-SMC-RRLYR-0075  19.169 19.704  0.5225281 0.0000009  6000.42386  0.769  0.457 4.148  0.328 2.122
OGLE-SMC-RRLYR-0076  19.104 19.702  0.6641951 0.0000020  6000.44707  0.351  0.455 4.411  0.221 2.781
OGLE-SMC-RRLYR-0077  19.023 19.611  0.6043665 0.0000024  6000.40544  0.443  0.445 4.389  0.303 2.532
OGLE-SMC-RRLYR-0078  18.920 19.472  0.6351495 0.0000011  6000.39639  0.504  0.382 4.296  0.320 2.368
OGLE-SMC-RRLYR-0079  19.016 19.615  0.6827090 0.0000040  6000.28317  0.282  0.387 4.554  0.241 2.984
OGLE-SMC-RRLYR-0080  18.969 19.442  0.5019880 0.0000014  6000.05853  0.528  0.314 4.185  0.148 2.074
OGLE-SMC-RRLYR-0081  19.181    -    0.5612082 0.0000076  6000.34159  0.606  0.259 4.506  0.235 2.770
OGLE-SMC-RRLYR-0082  19.039 19.614  0.6577503 0.0000017  6000.31342  0.552  0.506 4.467  0.355 2.810
OGLE-SMC-RRLYR-0083  19.078 19.668  0.6004129 0.0000015  6000.22336  0.527  0.432 4.316  0.363 2.257
OGLE-SMC-RRLYR-0084  19.006 19.529  0.5733852 0.0000011  6000.42801  0.680  0.432 4.245  0.385 2.269
OGLE-SMC-RRLYR-0085  19.071 19.681  0.6747508 0.0000026  6000.17069  0.467  0.487 4.559  0.348 2.929
OGLE-SMC-RRLYR-0086  18.995    -    0.5821843 0.0000011  6000.43091  0.485  0.445 4.092  0.312 1.988
OGLE-SMC-RRLYR-0087  18.996 19.553  0.5897302 0.0000018  6000.11812  0.477  0.422 4.516  0.320 2.987
OGLE-SMC-RRLYR-0089  19.115 19.699  0.6122492 0.0000013  6000.44784  0.539  0.424 4.445  0.335 2.343
OGLE-SMC-RRLYR-0090  19.115 19.633  0.6115983 0.0000010  6000.17782  0.751  0.462 4.159  0.365 2.326
OGLE-SMC-RRLYR-0094  19.328 19.845  0.5109451 0.0000009  6000.27447  0.635  0.529 4.258  0.364 2.479
OGLE-SMC-RRLYR-0095  15.675 16.152  0.4843860 0.0000001  6000.29995  0.820  0.471 4.099  0.370 2.068
OGLE-SMC-RRLYR-0097  18.966 19.561  0.6102141 0.0000024  6000.34885  0.427  0.359 4.160  0.309 2.218
OGLE-SMC-RRLYR-0098  18.857 19.450  0.6475209 0.0000016  6000.21932  0.473  0.430 4.286  0.342 2.548
OGLE-SMC-RRLYR-0099  19.099 19.710  0.6940736 0.0000032  6000.15850  0.417  0.442 4.679  0.255 3.086
OGLE-SMC-RRLYR-0100  19.094 19.694  0.6243845 0.0000013  6000.01524  0.528  0.461 4.310  0.356 2.514
OGLE-SMC-RRLYR-0101  18.742 19.328  0.6250707 0.0000014  6000.57925  0.370  0.450 4.517  0.300 2.993
OGLE-SMC-RRLYR-0102  19.025 19.610  0.5443219 0.0000026  6000.05544  0.566  0.288 4.323  0.121 2.183
OGLE-SMC-RRLYR-0103  19.184 19.795  0.5710018 0.0000027  6000.21141  0.465  0.437 4.419  0.300 2.502
OGLE-SMC-RRLYR-0104  19.267    -    0.5251519 0.0000007  6000.29008  0.594  0.581 3.845  0.000   -  
OGLE-SMC-RRLYR-0107  19.307 19.880  0.5728290 0.0000016  6000.24879  0.522  0.422 4.258  0.318 2.132
OGLE-SMC-RRLYR-0108  19.014 19.659  0.6108437 0.0000014  6000.53626  0.495  0.477 4.301  0.309 2.560
OGLE-SMC-RRLYR-0109  19.109 19.710  0.5986263 0.0000008  6000.29496  0.583  0.410 4.200  0.342 2.211
OGLE-SMC-RRLYR-0110  19.090 19.730  0.6634986 0.0000094  6000.35721  0.132  0.211 4.426  0.000   -  
OGLE-SMC-RRLYR-0112  19.242    -    0.6541276 0.0000013  6000.52105  0.447  0.752 4.041  0.336   -  
OGLE-SMC-RRLYR-0113  19.251 19.867  0.6002786 0.0000024  6000.09961  0.392  0.437 4.214  0.260 2.247
OGLE-SMC-RRLYR-0114  19.331 19.942  0.6368244 0.0000029  6000.62120  0.317  0.408 4.684  0.256 3.124
OGLE-SMC-RRLYR-0115  19.345 19.991  0.6515034 0.0000055  6000.63727  0.213  0.321 4.173  0.000   -  
OGLE-SMC-RRLYR-0116  19.049 19.571  0.5875663 0.0000010  6000.22245  0.630  0.447 4.150  0.335 2.202
OGLE-SMC-RRLYR-0117  18.778 19.432  0.7615209 0.0000036  6000.11954  0.326  0.432 4.757  0.205 3.356
OGLE-SMC-RRLYR-0119  18.923 19.428  0.7907353 0.0000021  6000.30446  0.700  0.505 4.725  0.324 3.176
OGLE-SMC-RRLYR-0120  18.933 19.560  0.6177824 0.0000032  6000.01675  0.457  0.420 4.564  0.317 3.046
OGLE-SMC-RRLYR-0121  18.935 19.561  0.6538564 0.0000020  6000.56457  0.359  0.357 4.273  0.284 2.633
OGLE-SMC-RRLYR-0123  18.971 19.576  0.5615872 0.0000022  6000.25653  0.409  0.408 4.403  0.307 2.852
OGLE-SMC-RRLYR-0124  19.133 19.704  0.5544284 0.0000011  6000.53555  0.659  0.456 4.113  0.369 2.088
OGLE-SMC-RRLYR-0125  19.220 19.828  0.6495976 0.0000016  6000.50348  0.534  0.471 4.225  0.335 2.494
OGLE-SMC-RRLYR-0127  18.965 19.513  0.7100700 0.0000019  6000.61261  0.563  0.473 4.682  0.293 3.142
OGLE-SMC-RRLYR-0128  19.007 19.578  0.6197482 0.0000024  6000.15892  0.400  0.346 4.368  0.261 2.372
OGLE-SMC-RRLYR-0129  19.251 19.764  0.5530681 0.0000013  6000.20045  0.569  0.374 4.255  0.369 2.263
OGLE-SMC-RRLYR-0130  18.917 19.593  0.6542793 0.0000046  6000.25392  0.352  0.353 4.204  0.286 2.176
OGLE-SMC-RRLYR-0132  18.906    -    0.6244170 0.0000036  6000.37807  0.307  0.472 4.583  0.000   -  
OGLE-SMC-RRLYR-0133  19.321 19.961  0.6409712 0.0000027  6000.42236  0.367  0.361 4.597  0.269 2.940
OGLE-SMC-RRLYR-0134  19.218 19.719  0.5763202 0.0000010  6000.28216  0.638  0.464 4.189  0.370 2.153
OGLE-SMC-RRLYR-0135  19.205    -    0.6268422 0.0000033  6000.43468  0.471  0.321 4.150  0.308 2.149
OGLE-SMC-RRLYR-0137  19.035 19.642  0.6749361 0.0000026  6000.21038  0.315  0.404 4.464  0.208 3.032
OGLE-SMC-RRLYR-0138  19.018 19.604  0.6511208 0.0000031  6000.47348  0.323  0.390 4.356  0.302 2.796
OGLE-SMC-RRLYR-0139  19.185 19.870  0.6939357 0.0000047  6000.15120  0.290  0.446 4.488  0.243 3.446
OGLE-SMC-RRLYR-0142  19.318 19.953  0.5621702 0.0000015  6000.31673  0.405  0.438 4.588  0.298 3.152
OGLE-SMC-RRLYR-0143  19.135 19.695  0.6101361 0.0000018  6000.48822  0.436  0.395 4.321  0.287 2.484
OGLE-SMC-RRLYR-0144  19.448 19.933  0.5426234 0.0000008  6000.53123  0.742  0.457 4.149  0.386 1.980
OGLE-SMC-RRLYR-0145  18.991 19.563  0.6320998 0.0000029  6000.48638  0.332  0.354 4.458  0.225 2.991
OGLE-SMC-RRLYR-0146  19.225 19.789  0.6134993 0.0000056  6000.58668  0.281  0.261 4.477  0.091   -  
OGLE-SMC-RRLYR-0147  19.206 19.782  0.5769120 0.0000026  6000.44827  0.387  0.332 4.164  0.156 2.083
OGLE-SMC-RRLYR-0149  19.266 19.791  0.5386815 0.0000006  6000.47368  0.747  0.432 4.040  0.368 1.879
OGLE-SMC-RRLYR-0150  18.988 19.606  0.7431830 0.0000080  6000.34640  0.168  0.303 4.836  0.000   -  
OGLE-SMC-RRLYR-0151  19.169 19.713  0.5278869 0.0000031  6000.51916  0.492  0.313 4.129  0.225 1.930
OGLE-SMC-RRLYR-0153  19.270 19.845  0.5718462 0.0000041  6000.11289  0.454  0.341 4.279  0.182 2.497
OGLE-SMC-RRLYR-0154  19.314 19.844  0.5945887 0.0000014  6000.44007  0.558  0.442 4.226  0.373 2.431
OGLE-SMC-RRLYR-0155  19.060 19.589  0.5780068 0.0000010  6000.11423  0.654  0.443 4.183  0.346 2.181
OGLE-SMC-RRLYR-0157  19.383 19.865  0.5818064 0.0000026  6000.23778  0.430  0.472 4.825  0.275 3.146
OGLE-SMC-RRLYR-0158  19.084 19.709  0.6196565 0.0000029  6000.51355  0.426  0.434 4.285  0.324 2.707
OGLE-SMC-RRLYR-0160  18.836 19.406  0.5723478 0.0000028  6000.48723  0.602  0.390 3.980  0.198 1.089
OGLE-SMC-RRLYR-0161  19.185 19.759  0.5604876 0.0000040  6000.35364  0.357  0.144 4.609  0.000   -  
OGLE-SMC-RRLYR-0163  19.076 19.622  0.6040298 0.0000013  6000.26966  0.497  0.482 4.440  0.352 2.715
OGLE-SMC-RRLYR-0164  19.107 19.733  0.5583333 0.0000052  6000.01714  0.701  0.381 4.309  0.394 2.031
OGLE-SMC-RRLYR-0165  19.370    -    0.4902692 0.0000012  6000.38298  0.386  0.301 4.463  0.000   -  
OGLE-SMC-RRLYR-0166  19.088 19.633  0.5426237 0.0000017  6000.37353  0.458  0.398 4.048  0.275 1.905
OGLE-SMC-RRLYR-0167  19.122 19.723  0.6299410 0.0000026  6000.44977  0.349  0.371 4.486  0.241 2.601
OGLE-SMC-RRLYR-0170  19.493    -    0.5442582 0.0000036  6000.46990  0.560  0.477 4.194  0.441 2.580
OGLE-SMC-RRLYR-0171  19.388 19.942  0.5621485 0.0000019  6000.51326  0.479  0.487 4.400  0.312 2.955
OGLE-SMC-RRLYR-0172  19.002 19.499  0.6124372 0.0000011  6000.01404  0.615  0.499 4.356  0.345 2.547
OGLE-SMC-RRLYR-0173  19.065 19.639  0.6107282 0.0000031  6000.33580  0.366  0.419 4.418  0.261 2.609
OGLE-SMC-RRLYR-0174  19.397 19.947  0.5197011 0.0000019  6000.24971  0.561  0.411 4.191  0.206 2.180
OGLE-SMC-RRLYR-0175  19.063 19.614  0.5495829 0.0000014  6000.22706  0.643  0.437 4.157  0.378 2.350
OGLE-SMC-RRLYR-0176  19.042 19.608  0.5951794 0.0000013  6000.02710  0.567  0.367 4.225  0.301 2.053
OGLE-SMC-RRLYR-0178  19.051 19.574  0.5553267 0.0000013  6000.15079  0.617  0.416 4.029  0.352 2.196
OGLE-SMC-RRLYR-0181  19.311 19.825  0.5563263 0.0000014  6000.44764  0.569  0.430 4.089  0.345 2.124
OGLE-SMC-RRLYR-0182  19.130 19.782  0.6541171 0.0000041  6000.14370  0.252  0.409 4.722  0.183 2.862
OGLE-SMC-RRLYR-0183  19.041 19.595  0.6535364 0.0000021  6000.11518  0.448  0.398 4.314  0.320 2.439
OGLE-SMC-RRLYR-0184  19.090 19.647  0.5724188 0.0000013  6000.34927  0.563  0.485 4.196  0.321 2.197
OGLE-SMC-RRLYR-0186  19.081    -    0.6138144 0.0000017  6000.45867  0.534  0.444 4.219  0.310 2.299
OGLE-SMC-RRLYR-0188  18.968 19.592  0.6545583 0.0000026  6000.35645  0.374  0.438 4.375  0.277 2.924
OGLE-SMC-RRLYR-0189  18.956 19.557  0.6200935 0.0000017  6000.22390  0.420  0.401 4.451  0.291 2.684
OGLE-SMC-RRLYR-0190  19.178 19.680  0.5489489 0.0000011  6000.26043  0.678  0.447 4.234  0.360 2.236
OGLE-SMC-RRLYR-0191  19.145 19.694  0.6290318 0.0000021  6000.37327  0.335  0.388 4.531  0.215 3.074
OGLE-SMC-RRLYR-0192  19.271 19.874  0.5913717 0.0000025  6000.52243  0.432  0.425 4.405  0.349 2.685
OGLE-SMC-RRLYR-0193  19.103 19.701  0.6352322 0.0000031  6000.27514  0.346  0.327 4.501  0.299 2.596
OGLE-SMC-RRLYR-0194  18.928 19.524  0.6676357 0.0000042  6000.43636  0.224  0.324 4.605  0.174 3.322
OGLE-SMC-RRLYR-0195  19.029 19.617  0.6146739 0.0000015  6000.39871  0.490  0.347 4.250  0.328 2.238
OGLE-SMC-RRLYR-0196  19.061 19.654  0.6079078 0.0000011  6000.56814  0.527  0.457 4.354  0.362 2.558
OGLE-SMC-RRLYR-0197  19.164 19.648  0.5980847 0.0000010  6000.25936  0.698  0.421 4.207  0.343 2.099
OGLE-SMC-RRLYR-0198  19.031 19.613  0.6139863 0.0000015  6000.48401  0.505  0.444 4.252  0.346 2.567
OGLE-SMC-RRLYR-0199  19.286 19.875  0.5839963 0.0000013  6000.21035  0.522  0.448 4.309  0.383 2.559
OGLE-SMC-RRLYR-0200  18.994 19.529  0.5691328 0.0000010  6000.26927  0.690  0.455 4.213  0.377 2.085
OGLE-SMC-RRLYR-0201  19.052 19.655  0.5844573 0.0000009  6000.38915  0.624  0.433 4.167  0.344 2.160
OGLE-SMC-RRLYR-0202  19.157 19.772  0.5754049 0.0000022  6000.28090  0.531  0.451 4.265  0.251 2.089
OGLE-SMC-RRLYR-0203  19.216 19.791  0.5844939 0.0000019  6000.39861  0.445  0.357 4.149  0.230 2.063
OGLE-SMC-RRLYR-0205  19.098 19.615  0.5598720 0.0000007  6000.27968  0.672  0.419 4.076  0.327 2.170
OGLE-SMC-RRLYR-0206  18.988 19.593  0.6133344 0.0000026  6000.20632  0.335  0.391 4.698  0.207 3.271
OGLE-SMC-RRLYR-0207  18.942 19.569  0.6372902 0.0000036  6000.52092  0.247  0.278 4.500  0.174 2.924
OGLE-SMC-RRLYR-0209  19.085 19.634  0.5353712 0.0000005  6000.43051  0.733  0.431 4.144  0.354 2.085
OGLE-SMC-RRLYR-0210  19.063 19.615  0.6253407 0.0000028  6000.45608  0.369  0.394 4.424  0.286 2.692
OGLE-SMC-RRLYR-0211  18.905 19.475  0.5954336 0.0000021  6000.58090  0.401  0.367 4.437  0.185 2.209
OGLE-SMC-RRLYR-0212  19.059 19.612  0.5898736 0.0000009  6000.12663  0.505  0.436 4.297  0.339 2.530
OGLE-SMC-RRLYR-0214  19.051 19.602  0.7111352 0.0000022  6000.49996  0.536  0.471 4.578  0.334 2.899
OGLE-SMC-RRLYR-0216  19.379 19.765  0.4545178 0.0000007  6000.18412  0.694  0.490 4.086  0.297 2.052
OGLE-SMC-RRLYR-0217  19.189 19.845  0.6369703 0.0000039  6000.33110  0.291  0.430 4.239  0.176 2.425
OGLE-SMC-RRLYR-0219  18.844 19.387  0.5593598 0.0000012  6000.12800  0.599  0.372 4.111  0.297 2.049
OGLE-SMC-RRLYR-0220  19.017 19.572  0.6293777 0.0000021  6000.14925  0.378  0.344 4.353  0.292 2.450
OGLE-SMC-RRLYR-0221  19.252 19.822  0.5761405 0.0000043  6000.50276  0.240  0.415 4.987  0.000   -  
OGLE-SMC-RRLYR-0223  18.939 19.459  0.5995868 0.0000017  6000.44393  0.433  0.405 4.254  0.280 2.288
OGLE-SMC-RRLYR-0224  19.022 19.644  0.6731918 0.0000066  6000.03093  0.171  0.293 4.376  0.000   -  
OGLE-SMC-RRLYR-0225  18.883 19.361  0.5811011 0.0000012  6000.09240  0.730  0.427 4.181  0.344 2.155
OGLE-SMC-RRLYR-0226  19.017 19.623  0.5749697 0.0000009  6000.09876  0.587  0.434 4.108  0.378 2.097
OGLE-SMC-RRLYR-0228  19.686 20.204  0.4966029 0.0000014  6000.03533  0.673  0.617 4.349  0.407 2.730
OGLE-SMC-RRLYR-0229  19.303 19.819  0.5601585 0.0000012  6000.33778  0.749  0.429 4.104  0.309 1.869
OGLE-SMC-RRLYR-0230  19.010 19.606  0.6154521 0.0000019  6000.02874  0.447  0.451 4.202  0.344 2.577
OGLE-SMC-RRLYR-0233  19.189 19.805  0.6657130 0.0000115  6000.31718  0.153  0.255 4.808  0.000   -  
OGLE-SMC-RRLYR-0234  19.159 19.749  0.6383619 0.0000022  6000.05403  0.451  0.451 4.410  0.295 2.644
