0.93 72.01 1.69   NL  Y  G 2.7 Y W_H F 3.3 2280 Z            -3.26  0.02 -3.25  0.02 S 0.0233 -19.28 0.71135 A
0.93 71.66 1.68   NL  Y  G 2.7 Y W_H F 3.3 2279 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.01   -19.29 0.71155 A
0.93 73.53 1.81   NL  Y  G 2.7 Y W_H F 3.3 2279 Z -0.11 0.07 -3.26  0.02 -3.25  0.02 M 0.0233 -19.19 0.70326 A
0.93 72.54 1.70   NL  Y  G 2.7 N W_H F 3.3 2417 Z -0.21 0.07 -3.21  0.02 -3.26  0.02 S 0.0233 -19.26 0.71135 A
0.93 72.00 1.68   NL  Y  G 2.7 Y W_H F 3.3 2279 B -0.22 0.10 -3.25  0.02 -3.25  0.02 S 0.0233 -19.28 0.71135 A
0.93 71.96 1.75   NL  Y  G 2.7 Y W_H F 3.3 2279 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.29 0.71340 S
0.93 73.03 1.85   NL  Y  G 2.7 Y W_H F 3.3 2279 Z -0.11 0.07 -3.26  0.02 -3.25  0.02 M 0.0233 -19.19 0.70031 S
0.93 72.05 1.80   NL  Y  G 2.7 Y W_H F 3.3 2279 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.01   -19.29 0.71394 L
0.93 72.47 1.84   NL  Y  G 2.7 Y W_H F 3.3 2279 Z -0.15 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.29 0.71645 L
0.92 73.92 1.81   M+L Y  1 2.7 Y W_H F 3.3 2275 Z -0.14 0.07 -3.26  0.02 -3.25  0.02 S 0.0233 -19.22 0.71135 A
0.93 74.02 1.82   M+L Y  G 2.7 Y W_H F 3.3 2278 Z -0.11 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.22 0.71135 A
0.88 72.60 1.74   M+L Y  I 2.7 Y W_H F 3.3 2278 Z -0.10 0.07 -3.31  0.02 -3.22  0.02 S 0.0233 -19.26 0.71135 A
1.28 74.27 2.13   M+L Y  G     Y W_H F 3.3 2343 Z -0.10 0.08 -3.26  0.02 -3.24  0.02 S 0.0233 -19.21 0.71135 A
1.10 74.19 1.98   M+L Y  G 3.5 Y W_H F 3.3 2319 Z -0.14 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.22 0.71135 A
1.09 74.17 1.97   M+L Y  1 3.5 Y W_H F 3.3 2318 Z -0.14 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.22 0.71135 A
0.92 72.69 1.78   M+L Y  I 3.5 Y W_H F 3.3 2318 Z -0.09 0.07 -3.30  0.02 -3.22  0.02 S 0.0233 -19.26 0.71135 A
1.11 73.71 1.97   M+L Y  G 3.5 Y W_H F 2.5 2320 Z -0.14 0.07 -3.25  0.02 -3.24  0.02 S 0.0233 -19.23 0.71135 A
0.92 74.21 1.82   M+L Y  G 2.7 Y W_H C 3.3 2276 Z -0.12 0.07 -3.27  0.02 -3.27  0.02 S 0.0233 -19.22 0.71135 A
0.94 74.10 1.83   M+L Y  G 2.7 Y W_H N 3.3 2275 Z -0.11 0.07 -3.24  0.02 -3.24  0.02 S 0.0233 -19.22 0.71135 A
0.93 74.03 1.81   M+L N  G 2.7 Y W_H F 3.3 2278 Z -0.11 0.07 -3.25  0.01             S 0.0233 -19.22 0.71135 A
1.12 72.47 2.17   M+L 10 G 2.7 Y W_H F 3.3 1316 Z -0.15 0.08 -3.26  0.03             S 0.0233 -19.27 0.71135 A
0.90 74.06 1.79   M+L 60 G 2.7 Y W_H F 3.3 2176 Z -0.14 0.07 -3.25  0.01             S 0.0233 -19.22 0.71135 A
1.06 75.70 1.98   M+L Y  G 2.7 Y H   F 3.3 2237 Z -0.09 0.07 -3.06  0.02 -3.16  0.02 S 0.0233 -19.17 0.71135 A
0.94 74.15 1.83   M+L Y  G 2.7 Y W_H F 3.3 2279 Z            -3.26  0.02 -3.25  0.02 S 0.0233 -19.22 0.71135 A
0.93 74.06 1.82   M+L Y  G 2.7 Y W_H F 3.3 2278 Z -0.11 0.07 -3.25  0.02 -3.25  0.02 S 0.01   -19.22 0.71155 A
0.93 75.95 1.95   M+L Y  G 2.7 Y W_H F 3.3 2277 Z -0.06 0.07 -3.26  0.02 -3.25  0.02 M 0.0233 -19.12 0.70326 A
0.93 75.42 1.85   M+L Y  G 2.7 N W_H F 3.3 2414 Z -0.15 0.07 -3.21  0.02 -3.26  0.02 S 0.0233 -19.18 0.71135 A
0.93 74.70 1.88   M+L Y  G 2.7 Y W_H F 3.3 2278 B -0.13 0.09 -3.25  0.02 -3.25  0.02 S 0.0233 -19.20 0.71135 A
0.93 74.37 1.89   M+L Y  G 2.7 Y W_H F 3.3 2278 Z -0.11 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.22 0.71340 S
0.93 75.44 1.99   M+L Y  G 2.7 Y W_H F 3.3 2277 Z -0.06 0.07 -3.26  0.02 -3.25  0.02 M 0.0233 -19.12 0.70031 S
0.93 74.47 1.94   M+L Y  G 2.7 Y W_H F 3.3 2278 Z -0.11 0.07 -3.25  0.02 -3.25  0.02 S 0.01   -19.22 0.71394 L
0.93 74.90 1.98   M+L Y  G 2.7 Y W_H F 3.3 2278 Z -0.11 0.07 -3.25  0.02 -3.25  0.02 S 0.0233 -19.22 0.71645 L
