Star,HJD-2400000.0,Magnitude,Uncertainty in Magnitude,Passband
RR Lyr,56813.406,8.312999999999999,0.006999999999999999,B
RR Lyr,56813.4071,8.312000000000001,0.008,B
RR Lyr,56813.4082,8.312999999999999,0.01,B
RR Lyr,56813.4093,8.322000000000001,0.006999999999999999,B
RR Lyr,56813.4105,8.331,0.008,B
RR Lyr,56813.4116,8.332,0.006999999999999999,B
RR Lyr,56813.4127,8.328,0.006999999999999999,B
RR Lyr,56813.4139,8.346,0.006999999999999999,B
RR Lyr,56813.415,8.352,0.006999999999999999,B
RR Lyr,56519.1775,8.184,0.005,B
RR Lyr,56519.1804,8.177,0.005,B
RR Lyr,56519.1809,8.196,0.005,B
RR Lyr,56519.1816,8.176,0.005,B
RR Lyr,56519.1823,8.183,0.005,B
RR Lyr,56519.183,8.193999999999999,0.005,B
RR Lyr,56519.1835,8.181000000000001,0.005,B
RR Lyr,56519.1842,8.187000000000001,0.005,B
RR Lyr,56519.185,8.206,0.005,B
RR Lyr,56519.1862,8.212,0.005,B
RR Lyr,56519.1877,8.201,0.005,B
RR Lyr,56519.1884,8.209,0.005,B
RR Lyr,56519.189,8.202,0.005,B
RR Lyr,56519.1896,8.204,0.005,B
RR Lyr,56519.1921,8.218,0.005,B
RR Lyr,56519.1929,8.222000000000001,0.005,B
RR Lyr,56519.1939,8.225,0.005,B
RR Lyr,56519.1946,8.213,0.005,B
RR Lyr,56519.1957,8.219,0.005,B
RR Lyr,56519.1963,8.229,0.005,B
RR Lyr,56519.1971,8.235,0.005,B
RR Lyr,56519.1987,8.232999999999999,0.005,B
RR Lyr,56519.1994,8.232999999999999,0.005,B
RR Lyr,56519.2001,8.257,0.005,B
RR Lyr,56519.2009,8.222000000000001,0.005,B
RR Lyr,56519.203,8.249,0.005,B
RR Lyr,56519.2037,8.249,0.005,B
RR Lyr,56519.254,8.384,0.005,B
RR Lyr,56519.2545,8.372,0.005,B
RR Lyr,56519.255,8.357999999999999,0.005,B
RR Lyr,56519.2557,8.379,0.005,B
RR Lyr,56519.2562,8.355,0.005,B
RR Lyr,56519.2567,8.36,0.005,B
RR Lyr,56519.2572,8.356,0.005,B
RR Lyr,56519.2596,8.38,0.005,B
RR Lyr,56519.2602,8.361,0.005,B
RR Lyr,56519.2609,8.37,0.005,B
RR Lyr,56519.2629,8.38,0.005,B
RR Lyr,56519.275,8.424,0.005,B
RR Lyr,56519.2756,8.415,0.005,B
RR Lyr,56519.2761,8.42,0.005,B
RR Lyr,56519.2767,8.406,0.005,B
RR Lyr,56519.2772,8.397,0.005,B
RR Lyr,56519.2778,8.395,0.005,B
RR Lyr,56519.2782,8.399,0.005,B
RR Lyr,56519.2787,8.406,0.005,B
RR Lyr,56519.2792,8.397,0.005,B
RR Lyr,56519.2796,8.394,0.005,B
RR Lyr,56519.2801,8.408,0.005,B
RR Lyr,56519.2806,8.402000000000001,0.005,B
RR Lyr,56519.2811,8.415,0.005,B
RR Lyr,56519.2816,8.398,0.005,B
RR Lyr,56519.2821,8.402999999999999,0.006,B
RR Lyr,56519.2825,8.402000000000001,0.005,B
RR Lyr,56519.2829,8.407,0.005,B
RR Lyr,56519.284,8.417,0.005,B
RR Lyr,56519.285,8.414,0.005,B
RR Lyr,56519.2861,8.421,0.005,B
RR Lyr,56519.2873,8.434,0.005,B
RR Lyr,56519.2881,8.427,0.005,B
RR Lyr,56519.2895,8.435,0.005,B
RR Lyr,56519.2902,8.431000000000001,0.005,B
RR Lyr,56519.2942,8.441,0.005,B
RR Lyr,56519.2954,8.425,0.005,B
RR Lyr,56519.2959,8.414,0.005,B
RR Lyr,56519.2965,8.422,0.005,B
RR Lyr,56519.2971,8.416,0.005,B
RR Lyr,56519.2984,8.411,0.006,B
RR Lyr,56519.2989,8.413,0.005,B
RR Lyr,56519.2994,8.408999999999999,0.005,B
RR Lyr,56519.3002,8.391,0.005,B
RR Lyr,56519.3006,8.421,0.005,B
RR Lyr,56519.3014,8.408,0.005,B
RR Lyr,56519.302,8.418,0.005,B
RR Lyr,56519.3028,8.441,0.006,B
RR Lyr,56519.3066,8.442,0.005,B
RR Lyr,56519.313,8.442,0.005,B
RR Lyr,56519.3142,8.432,0.005,B
RR Lyr,56519.3152,8.425,0.005,B
RR Lyr,56519.3158,8.434,0.005,B
RR Lyr,56519.3167,8.423,0.005,B
RR Lyr,56519.3171,8.435,0.005,B
RR Lyr,56519.318,8.426,0.005,B
RR Lyr,56519.3188,8.441,0.005,B
RR Lyr,56519.3195,8.426,0.005,B
RR Lyr,56519.3202,8.429,0.005,B
RR Lyr,56519.3207,8.424,0.005,B
RR Lyr,56519.3212,8.434,0.005,B
RR Lyr,56519.3222,8.418,0.005,B
RR Lyr,56519.3228,8.425,0.005,B
RR Lyr,56519.3234,8.408999999999999,0.005,B
RR Lyr,56519.324,8.441,0.005,B
RR Lyr,56519.3248,8.429,0.005,B
RR Lyr,56519.3254,8.442,0.005,B
RR Lyr,56519.3264,8.442,0.005,B
RR Lyr,56519.3272,8.433,0.005,B
RR Lyr,56519.3281,8.442,0.005,B
RR Lyr,56519.3286,8.442,0.005,B
RR Lyr,56519.3292,8.408,0.005,B
RR Lyr,56519.33,8.426,0.005,B
RR Lyr,56519.3305,8.42,0.005,B
RR Lyr,56519.3312,8.427999999999999,0.005,B
RR Lyr,56519.3317,8.442,0.005,B
RR Lyr,56519.3324,8.442,0.005,B
RR Lyr,56519.3449,8.457,0.005,B
RR Lyr,56519.3457,8.451,0.005,B
RR Lyr,56519.3463,8.441,0.005,B
RR Lyr,56519.3468,8.437000000000001,0.005,B
RR Lyr,56519.3485,8.442,0.005,B
RR Lyr,56519.3494,8.442,0.005,B
RR Lyr,56519.35,8.442,0.005,B
RR Lyr,56519.3507,8.442,0.005,B
RR Lyr,56519.3512,8.442,0.005,B
RR Lyr,56519.3517,8.442,0.005,B
RR Lyr,56519.3523,8.45,0.005,B
RR Lyr,56519.3599,8.454,0.005,B
RR Lyr,56519.3605,8.442,0.005,B
RR Lyr,56519.361,8.451,0.005,B
RR Lyr,56519.3616,8.442,0.005,B
RR Lyr,56519.3621,8.442,0.005,B
RR Lyr,56519.3627,8.452,0.005,B
RR Lyr,56519.3634,8.442,0.005,B
RR Lyr,56519.3644,8.432,0.005,B
RR Lyr,56519.3652,8.459,0.005,B
RR Lyr,56519.3657,8.443999999999999,0.005,B
RR Lyr,56519.3662,8.442,0.005,B
RR Lyr,56519.3669,8.442,0.005,B
RR Lyr,56519.3674,8.443,0.005,B
RR Lyr,56519.368,8.445,0.005,B
RR Lyr,56519.3686,8.442,0.005,B
RR Lyr,56519.3695,8.446,0.005,B
RR Lyr,56519.3704,8.443,0.005,B
RR Lyr,56519.3711,8.443,0.005,B
RR Lyr,56519.3719,8.443999999999999,0.005,B
RR Lyr,56519.3728,8.449,0.006,B
RR Lyr,56519.3736,8.446,0.005,B
RR Lyr,56519.3742,8.442,0.005,B
RR Lyr,56519.375,8.442,0.005,B
RR Lyr,56519.3756,8.445,0.005,B
RR Lyr,56519.376,8.442,0.005,B
RR Lyr,56519.3766,8.442,0.005,B
RR Lyr,56519.3778,8.446,0.005,B
RR Lyr,56519.3786,8.442,0.006,B
RR Lyr,56519.3795,8.442,0.005,B
RR Lyr,56519.3803,8.442,0.005,B
RR Lyr,56519.3812,8.442,0.005,B
RR Lyr,56519.3818,8.443,0.005,B
RR Lyr,56519.3829,8.441,0.005,B
RR Lyr,56519.3834,8.437999999999999,0.005,B
RR Lyr,56519.384,8.436,0.005,B
RR Lyr,56519.3845,8.442,0.005,B
RR Lyr,56519.385,8.436,0.005,B
RR Lyr,56519.3855,8.442,0.005,B
RR Lyr,56519.3867,8.442,0.005,B
RR Lyr,56519.3879,8.439,0.005,B
RR Lyr,56519.3912,8.442,0.005,B
RR Lyr,56519.3933,8.43,0.005,B
RR Lyr,56519.3938,8.431000000000001,0.005,B
RR Lyr,56519.3945,8.442,0.005,B
RR Lyr,56519.395,8.431000000000001,0.005,B
RR Lyr,56519.3955,8.439,0.005,B
RR Lyr,56519.3961,8.442,0.005,B
RR Lyr,56519.3966,8.439,0.005,B
RR Lyr,56519.3972,8.421,0.005,B
RR Lyr,56519.3978,8.44,0.006,B
RR Lyr,56519.3985,8.436,0.005,B
RR Lyr,56519.399,8.417,0.005,B
RR Lyr,56519.4029,8.441,0.005,B
RR Lyr,56519.4034,8.432,0.006,B
RR Lyr,56519.4038,8.434,0.005,B
RR Lyr,56519.4043,8.429,0.005,B
RR Lyr,56519.4048,8.416,0.005,B
RR Lyr,56519.4053,8.442,0.005,B
RR Lyr,56519.4058,8.426,0.005,B
RR Lyr,56519.4062,8.439,0.005,B
RR Lyr,56519.4068,8.427,0.005,B
RR Lyr,56519.4072,8.425,0.005,B
RR Lyr,56519.4084,8.411,0.005,B
RR Lyr,56519.4088,8.442,0.005,B
RR Lyr,56519.4093,8.426,0.005,B
RR Lyr,56519.4097,8.418,0.005,B
RR Lyr,56519.4102,8.402000000000001,0.005,B
RR Lyr,56519.4106,8.426,0.005,B
RR Lyr,56519.4111,8.437000000000001,0.005,B
RR Lyr,56519.4116,8.422,0.005,B
RR Lyr,56519.4121,8.416,0.006,B
RR Lyr,56519.4125,8.422,0.006,B
RR Lyr,56519.4137,8.426,0.005,B
RR Lyr,56519.4142,8.437000000000001,0.006,B
RR Lyr,56519.4147,8.424,0.006,B
RR Lyr,56519.4151,8.437999999999999,0.005,B
RR Lyr,56519.4156,8.435,0.006,B
RR Lyr,56519.4161,8.411,0.005,B
RR Lyr,56519.4166,8.43,0.006,B
RR Lyr,56519.4171,8.431000000000001,0.006,B
RR Lyr,56519.4176,8.406,0.005,B
RR Lyr,56519.4182,8.412,0.005,B
RR Lyr,56519.4188,8.439,0.006,B
RR Lyr,56519.4194,8.44,0.006,B
RR Lyr,56519.4199,8.429,0.006,B
RR Lyr,56519.4203,8.415,0.006,B
RR Lyr,56519.4209,8.436,0.006,B
RR Lyr,56519.4214,8.414,0.005,B
RR Lyr,56519.4218,8.439,0.006,B
RR Lyr,56519.4223,8.439,0.006,B
RR Lyr,56519.4228,8.44,0.006,B
RR Lyr,56519.4232,8.43,0.006,B
RR Lyr,56519.4244,8.421,0.006,B
RR Lyr,56519.4248,8.441,0.006,B
RR Lyr,56519.4253,8.442,0.006,B
RR Lyr,56519.4257,8.442,0.006,B
RR Lyr,56519.4262,8.419,0.006,B
RR Lyr,56519.4266,8.447000000000001,0.006,B
RR Lyr,56519.4271,8.435,0.006,B
RR Lyr,56519.4276,8.422,0.006,B
RR Lyr,56519.4281,8.442,0.006,B
RR Lyr,56519.4286,8.442,0.006,B
RR Lyr,56519.4309,8.442,0.006,B
RR Lyr,56519.4314,8.442,0.006,B
RR Lyr,56519.4319,8.442,0.006,B
RR Lyr,56519.4326,8.447000000000001,0.006,B
RR Lyr,56519.4338,8.449,0.006,B
RR Lyr,56519.4342,8.442,0.006,B
RR Lyr,56519.4346,8.442,0.006,B
RR Lyr,56519.4351,8.457,0.006,B
RR Lyr,56519.4355,8.474,0.006,B
RR Lyr,56519.436,8.456,0.006,B
RR Lyr,56519.4364,8.446,0.006,B
RR Lyr,56519.4369,8.448,0.006,B
RR Lyr,56519.4374,8.47,0.006,B
RR Lyr,56519.4378,8.467,0.006,B
RR Lyr,56519.4389,8.448,0.006,B
RR Lyr,56519.4393,8.479,0.006,B
RR Lyr,56519.4398,8.442,0.006,B
RR Lyr,56519.4403,8.447000000000001,0.006,B
RR Lyr,56519.4408,8.442,0.006,B
RR Lyr,56519.4412,8.457,0.006,B
RR Lyr,56519.4417,8.442,0.006,B
RR Lyr,56519.4421,8.443,0.006,B
RR Lyr,56519.4425,8.469,0.006,B
RR Lyr,56519.443,8.45,0.006,B
RR Lyr,56519.4434,8.455,0.006,B
RR Lyr,56519.4439,8.466000000000001,0.006,B
RR Lyr,56519.4443,8.457,0.006,B
RR Lyr,56519.4447,8.457,0.006,B
RR Lyr,56519.4457,8.466000000000001,0.006,B
RR Lyr,56519.4462,8.498,0.006,B
RR Lyr,56519.4467,8.498,0.006,B
RR Lyr,56519.4471,8.485,0.006,B
RR Lyr,56519.4476,8.481,0.006,B
RR Lyr,56519.4481,8.482000000000001,0.006,B
RR Lyr,56519.4487,8.491,0.006,B
RR Lyr,56519.4491,8.514,0.006,B
RR Lyr,56519.4496,8.472999999999999,0.006,B
RR Lyr,56519.45,8.488999999999999,0.006,B
RR Lyr,56519.4504,8.45,0.006,B
RR Lyr,56519.4509,8.48,0.006,B
RR Lyr,56519.4514,8.484,0.006,B
RR Lyr,56519.4519,8.491,0.006,B
RR Lyr,56519.4524,8.486,0.006,B
RR Lyr,56519.4529,8.519,0.006,B
RR Lyr,56519.4533,8.501,0.006,B
RR Lyr,56519.4538,8.498,0.006,B
RR Lyr,56519.4543,8.487,0.006,B
RR Lyr,56519.4548,8.486,0.006,B
RR Lyr,56519.4552,8.524,0.006,B
RR Lyr,56519.4557,8.509,0.006,B
RR Lyr,56519.4562,8.498,0.006,B
RR Lyr,56519.4567,8.521,0.006,B
RR Lyr,56519.4572,8.545,0.006,B
RR Lyr,56519.4576,8.513,0.006,B
RR Lyr,56519.4581,8.522,0.006,B
RR Lyr,56519.4585,8.513,0.006,B
RR Lyr,56519.4598,8.51,0.006,B
RR Lyr,56519.4602,8.523,0.006,B
RR Lyr,56519.4606,8.488999999999999,0.006,B
RR Lyr,56519.4611,8.517000000000001,0.006,B
RR Lyr,56519.4616,8.487,0.006,B
RR Lyr,56519.4621,8.536,0.006,B
RR Lyr,56519.4626,8.532,0.006,B
RR Lyr,56519.4631,8.537,0.006,B
RR Lyr,56519.4635,8.503,0.006,B
RR Lyr,56519.4639,8.517999999999999,0.006,B
RR Lyr,56519.4644,8.546,0.006,B
RR Lyr,56519.4649,8.523,0.006,B
RR Lyr,56519.4653,8.508,0.006,B
RR Lyr,56519.4658,8.533999999999999,0.006,B
RR Lyr,56519.4662,8.509,0.006,B
RR Lyr,56519.4668,8.487,0.006,B
RR Lyr,56519.4672,8.525,0.006999999999999999,B
RR Lyr,56519.4677,8.512,0.006999999999999999,B
RR Lyr,56519.4681,8.58,0.006999999999999999,B
RR Lyr,56519.4686,8.574,0.006999999999999999,B
RR Lyr,56519.469,8.533,0.006,B
RR Lyr,56519.4695,8.487,0.006,B
RR Lyr,56519.4699,8.545,0.006999999999999999,B
RR Lyr,56519.4704,8.544,0.006999999999999999,B
RR Lyr,56519.4708,8.486,0.006,B
RR Lyr,56519.4712,8.555,0.006999999999999999,B
RR Lyr,56519.4717,8.628,0.006999999999999999,B
RR Lyr,56519.4722,8.513,0.006999999999999999,B
RR Lyr,56519.4733,8.582,0.006999999999999999,B
RR Lyr,56519.4738,8.523,0.006999999999999999,B
RR Lyr,56519.4742,8.551,0.006999999999999999,B
RR Lyr,56519.4747,8.524,0.006999999999999999,B
RR Lyr,56519.4751,8.533999999999999,0.006999999999999999,B
RR Lyr,56519.4756,8.582,0.006999999999999999,B
RR Lyr,56519.4761,8.561,0.006999999999999999,B
RR Lyr,56519.4765,8.526,0.006999999999999999,B
RR Lyr,56519.477,8.532,0.006999999999999999,B
RR Lyr,56519.4775,8.551,0.006999999999999999,B
RR Lyr,56519.4779,8.527000000000001,0.006999999999999999,B
RR Lyr,56519.4784,8.571,0.006999999999999999,B
RR Lyr,56519.4789,8.508,0.006999999999999999,B
RR Lyr,56519.4793,8.515,0.006999999999999999,B
RR Lyr,56522.235,8.426,0.006999999999999999,B
RR Lyr,56522.2364,8.425,0.008,B
RR Lyr,56522.2368,8.408,0.006999999999999999,B
RR Lyr,56522.2372,8.408,0.006999999999999999,B
RR Lyr,56522.2377,8.427999999999999,0.006999999999999999,B
RR Lyr,56522.2382,8.414,0.008,B
RR Lyr,56522.2386,8.425,0.008,B
RR Lyr,56522.239,8.405,0.008,B
RR Lyr,56522.2394,8.413,0.008,B
RR Lyr,56522.2398,8.442,0.006999999999999999,B
RR Lyr,56522.2402,8.4,0.006999999999999999,B
RR Lyr,56522.2406,8.411,0.006999999999999999,B
RR Lyr,56522.241,8.424,0.006999999999999999,B
RR Lyr,56522.2414,8.402000000000001,0.008,B
RR Lyr,56522.2418,8.418,0.008,B
RR Lyr,56522.2422,8.398,0.006999999999999999,B
RR Lyr,56522.2426,8.402999999999999,0.008,B
RR Lyr,56522.243,8.395,0.006999999999999999,B
RR Lyr,56522.2434,8.406,0.006999999999999999,B
RR Lyr,56522.2438,8.419,0.006999999999999999,B
RR Lyr,56522.2442,8.392000000000001,0.008,B
RR Lyr,56522.2446,8.416,0.008,B
RR Lyr,56522.2451,8.426,0.008,B
RR Lyr,56522.2455,8.394,0.008,B
RR Lyr,56522.2459,8.417,0.008,B
RR Lyr,56522.2464,8.407,0.008,B
RR Lyr,56522.2468,8.418,0.008,B
RR Lyr,56522.2472,8.406,0.006999999999999999,B
RR Lyr,56522.2476,8.425,0.006999999999999999,B
RR Lyr,56522.248,8.395,0.008,B
RR Lyr,56522.2504,8.415,0.006999999999999999,B
RR Lyr,56522.251,8.406,0.008,B
RR Lyr,56522.2516,8.434,0.008,B
RR Lyr,56522.2522,8.423,0.008,B
RR Lyr,56522.2529,8.415,0.008,B
RR Lyr,56522.2535,8.425,0.008,B
RR Lyr,56522.2541,8.406,0.008,B
RR Lyr,56522.2547,8.415,0.008,B
RR Lyr,56522.2553,8.383,0.006999999999999999,B
RR Lyr,56522.2625,8.427999999999999,0.008,B
RR Lyr,56522.2629,8.408999999999999,0.008,B
RR Lyr,56522.2633,8.402999999999999,0.008,B
RR Lyr,56522.2637,8.429,0.008,B
RR Lyr,56522.2641,8.43,0.008,B
RR Lyr,56522.2645,8.4,0.008,B
RR Lyr,56522.2649,8.442,0.008,B
RR Lyr,56522.2653,8.424,0.008,B
RR Lyr,56522.2657,8.413,0.008,B
RR Lyr,56522.2661,8.418,0.008,B
RR Lyr,56522.2665,8.432,0.008,B
RR Lyr,56522.2669,8.442,0.008,B
RR Lyr,56522.2673,8.442,0.008,B
RR Lyr,56522.2677,8.425,0.008,B
RR Lyr,56522.2681,8.427,0.008,B
RR Lyr,56522.2685,8.44,0.008,B
RR Lyr,56522.2689,8.439,0.008,B
RR Lyr,56522.2694,8.441,0.006999999999999999,B
RR Lyr,56522.2698,8.442,0.008,B
RR Lyr,56522.2702,8.429,0.008,B
RR Lyr,56522.2706,8.424,0.008,B
RR Lyr,56522.271,8.433,0.008,B
RR Lyr,56522.2714,8.431000000000001,0.008,B
RR Lyr,56522.2718,8.436,0.008,B
RR Lyr,56522.2722,8.439,0.008,B
RR Lyr,56522.2732,8.442,0.008,B
RR Lyr,56522.2737,8.46,0.008,B
RR Lyr,56522.2741,8.442,0.008,B
RR Lyr,56522.2745,8.451,0.008,B
RR Lyr,56522.2749,8.437999999999999,0.008,B
RR Lyr,56522.2753,8.443,0.008,B
RR Lyr,56522.2757,8.451,0.008,B
RR Lyr,56522.2761,8.445,0.008,B
RR Lyr,56522.2765,8.442,0.008,B
RR Lyr,56522.2769,8.442,0.008,B
RR Lyr,56522.2773,8.447000000000001,0.008,B
RR Lyr,56522.2777,8.445,0.008,B
RR Lyr,56522.2781,8.442,0.008,B
RR Lyr,56522.2785,8.442,0.008,B
RR Lyr,56522.2789,8.442,0.008,B
RR Lyr,56522.2793,8.452,0.008,B
RR Lyr,56522.2797,8.457,0.008,B
RR Lyr,56522.2801,8.464,0.008,B
RR Lyr,56522.2806,8.468,0.008,B
RR Lyr,56522.281,8.442,0.008,B
RR Lyr,56522.2814,8.458,0.008,B
RR Lyr,56522.2818,8.467,0.008,B
RR Lyr,56522.2822,8.454,0.008,B
RR Lyr,56522.2826,8.497,0.008,B
RR Lyr,56522.283,8.446,0.008,B
RR Lyr,56522.299,8.494,0.008,B
RR Lyr,56522.2994,8.508,0.008,B
RR Lyr,56522.2998,8.51,0.008,B
RR Lyr,56522.3002,8.52,0.008,B
RR Lyr,56522.3006,8.519,0.008,B
RR Lyr,56522.301,8.506,0.008,B
RR Lyr,56522.3014,8.533,0.008,B
RR Lyr,56522.3018,8.523,0.008,B
RR Lyr,56522.3023,8.536,0.008,B
RR Lyr,56522.3026,8.525,0.008,B
RR Lyr,56522.3031,8.516,0.008,B
RR Lyr,56522.3035,8.508,0.008,B
RR Lyr,56522.3039,8.511000000000001,0.008,B
RR Lyr,56522.3043,8.513,0.008,B
RR Lyr,56522.3047,8.531,0.008,B
RR Lyr,56522.3051,8.544,0.008,B
RR Lyr,56522.3055,8.556000000000001,0.008,B
RR Lyr,56522.3059,8.519,0.008,B
RR Lyr,56522.3063,8.533999999999999,0.008,B
RR Lyr,56522.3067,8.549,0.008,B
RR Lyr,56522.3071,8.517999999999999,0.008,B
RR Lyr,56522.3076,8.531,0.008,B
RR Lyr,56522.3079,8.519,0.008,B
RR Lyr,56522.3084,8.551,0.008,B
RR Lyr,56522.3088,8.523,0.008,B
RR Lyr,56522.3104,8.524,0.008,B
RR Lyr,56522.3108,8.533999999999999,0.008,B
RR Lyr,56522.3112,8.555,0.008,B
RR Lyr,56522.3116,8.527999999999999,0.008,B
RR Lyr,56522.312,8.538,0.008,B
RR Lyr,56522.3124,8.523,0.008,B
RR Lyr,56522.3128,8.554,0.008,B
RR Lyr,56522.3132,8.552,0.008,B
RR Lyr,56522.3136,8.519,0.008,B
RR Lyr,56522.314,8.543,0.008,B
RR Lyr,56522.3144,8.552,0.008,B
RR Lyr,56522.3148,8.555,0.008,B
RR Lyr,56522.3152,8.519,0.008,B
RR Lyr,56522.3156,8.526,0.008,B
RR Lyr,56522.316,8.554,0.008,B
RR Lyr,56522.3164,8.527999999999999,0.008,B
RR Lyr,56522.3168,8.515,0.008,B
RR Lyr,56522.3172,8.527000000000001,0.008,B
RR Lyr,56522.3177,8.527999999999999,0.008,B
RR Lyr,56522.3181,8.552,0.008,B
RR Lyr,56522.3185,8.512,0.008,B
RR Lyr,56522.3189,8.559,0.008,B
RR Lyr,56522.3193,8.542,0.008,B
RR Lyr,56522.3197,8.547,0.008,B
RR Lyr,56522.3201,8.541,0.008,B
RR Lyr,56522.3221,8.547,0.008,B
RR Lyr,56522.3225,8.53,0.008,B
RR Lyr,56522.3229,8.545,0.008,B
RR Lyr,56522.3233,8.53,0.008,B
RR Lyr,56522.3237,8.539,0.008,B
RR Lyr,56522.3241,8.522,0.008,B
RR Lyr,56522.3245,8.551,0.008,B
RR Lyr,56522.3249,8.542,0.008,B
RR Lyr,56522.3253,8.527999999999999,0.008,B
RR Lyr,56522.3257,8.514,0.008,B
RR Lyr,56522.3261,8.504,0.008,B
RR Lyr,56522.3265,8.549,0.008,B
RR Lyr,56522.3269,8.481,0.008,B
RR Lyr,56522.3273,8.532,0.008,B
RR Lyr,56522.3278,8.512,0.008,B
RR Lyr,56522.3281,8.545,0.008,B
RR Lyr,56522.3286,8.526,0.008,B
RR Lyr,56522.329,8.517999999999999,0.008,B
RR Lyr,56522.3294,8.521,0.008,B
RR Lyr,56522.3298,8.501,0.008,B
RR Lyr,56522.3302,8.52,0.008,B
RR Lyr,56522.3306,8.514,0.008,B
RR Lyr,56522.331,8.497,0.008,B
RR Lyr,56522.3314,8.517999999999999,0.008,B
RR Lyr,56522.3318,8.508,0.008,B
RR Lyr,56522.3426,8.427999999999999,0.008,B
RR Lyr,56522.343,8.412,0.008,B
RR Lyr,56522.3434,8.416,0.008,B
RR Lyr,56522.3439,8.415,0.008,B
RR Lyr,56522.3443,8.387,0.008,B
RR Lyr,56522.3447,8.346,0.006999999999999999,B
RR Lyr,56522.3451,8.357000000000001,0.006999999999999999,B
RR Lyr,56522.3455,8.368,0.008,B
RR Lyr,56522.3459,8.37,0.006999999999999999,B
RR Lyr,56522.3463,8.353,0.006999999999999999,B
RR Lyr,56522.3467,8.352,0.006999999999999999,B
RR Lyr,56522.3471,8.324,0.006999999999999999,B
RR Lyr,56522.3475,8.32,0.006999999999999999,B
RR Lyr,56522.3479,8.311,0.006999999999999999,B
RR Lyr,56522.3483,8.318,0.006999999999999999,B
RR Lyr,56522.3487,8.298,0.006999999999999999,B
RR Lyr,56522.3491,8.31,0.006999999999999999,B
RR Lyr,56522.3495,8.286,0.006999999999999999,B
RR Lyr,56522.3499,8.299,0.006999999999999999,B
RR Lyr,56522.3503,8.283999999999999,0.006999999999999999,B
RR Lyr,56522.3507,8.269,0.006999999999999999,B
RR Lyr,56522.3511,8.257,0.006999999999999999,B
RR Lyr,56522.3515,8.246,0.006999999999999999,B
RR Lyr,56522.3519,8.237,0.006999999999999999,B
RR Lyr,56522.3523,8.227,0.006999999999999999,B
RR Lyr,56522.3532,8.166,0.006999999999999999,B
RR Lyr,56522.3536,8.185,0.006999999999999999,B
RR Lyr,56522.354,8.167,0.006999999999999999,B
RR Lyr,56522.3544,8.107999999999999,0.006999999999999999,B
RR Lyr,56522.3548,8.141,0.006999999999999999,B
RR Lyr,56522.3552,8.112,0.006999999999999999,B
RR Lyr,56522.3556,8.062999999999999,0.006999999999999999,B
RR Lyr,56522.356,8.103,0.006999999999999999,B
RR Lyr,56522.3565,8.073,0.006999999999999999,B
RR Lyr,56522.3569,8.062000000000001,0.006999999999999999,B
RR Lyr,56522.3573,8.039,0.006999999999999999,B
RR Lyr,56522.3577,8.064,0.006999999999999999,B
RR Lyr,56522.3581,8.042,0.006999999999999999,B
RR Lyr,56522.3585,8.026,0.006999999999999999,B
RR Lyr,56522.3589,8.002,0.006999999999999999,B
RR Lyr,56522.3594,7.999,0.006999999999999999,B
RR Lyr,56522.3598,8.024,0.006999999999999999,B
RR Lyr,56522.3602,7.974,0.006999999999999999,B
RR Lyr,56522.3606,7.9639999999999995,0.006999999999999999,B
RR Lyr,56522.361,7.9639999999999995,0.006999999999999999,B
RR Lyr,56522.3614,7.938,0.006999999999999999,B
RR Lyr,56522.3618,7.891,0.006999999999999999,B
RR Lyr,56522.3622,7.917999999999999,0.006999999999999999,B
RR Lyr,56522.3626,7.895,0.006,B
RR Lyr,56522.363,7.91,0.006,B
RR Lyr,56522.3651,7.92,0.006,B
RR Lyr,56522.3655,7.856,0.006,B
RR Lyr,56522.3659,7.8420000000000005,0.006,B
RR Lyr,56522.3663,7.8660000000000005,0.006,B
RR Lyr,56522.3667,7.867999999999999,0.006999999999999999,B
RR Lyr,56522.3672,7.825,0.006,B
RR Lyr,56522.3676,7.843,0.006,B
RR Lyr,56522.3681,7.847,0.006,B
RR Lyr,56522.3685,7.888,0.006,B
RR Lyr,56522.3689,7.832999999999999,0.006,B
RR Lyr,56522.3693,7.849,0.006,B
RR Lyr,56522.3697,7.827000000000001,0.006,B
RR Lyr,56522.3701,7.827000000000001,0.006,B
RR Lyr,56522.3705,7.824,0.006,B
RR Lyr,56522.3709,7.8260000000000005,0.006,B
RR Lyr,56522.3713,7.837000000000001,0.006,B
RR Lyr,56522.3717,7.771,0.006,B
RR Lyr,56522.3721,7.78,0.006,B
RR Lyr,56522.3725,7.827000000000001,0.006,B
RR Lyr,56522.3729,7.797000000000001,0.006,B
RR Lyr,56522.3734,7.7989999999999995,0.006,B
RR Lyr,56522.3738,7.808,0.006,B
RR Lyr,56522.3742,7.801,0.006,B
RR Lyr,56522.3747,7.791,0.006,B
RR Lyr,56522.3751,7.757000000000001,0.006,B
RR Lyr,56522.3763,7.769,0.006,B
RR Lyr,56522.3767,7.769,0.006,B
RR Lyr,56522.3771,7.736000000000001,0.006,B
RR Lyr,56522.3775,7.7379999999999995,0.006,B
RR Lyr,56522.3779,7.737,0.006,B
RR Lyr,56522.3783,7.695,0.006,B
RR Lyr,56522.3788,7.6739999999999995,0.006,B
RR Lyr,56522.3792,7.692,0.006,B
RR Lyr,56522.3796,7.7410000000000005,0.006,B
RR Lyr,56522.38,7.716,0.006,B
